id,sleep_switches,steps,time,sleep_time,energy_consumption,disconnects,num_requests,num_rejects,cell_traffic,cell_dropped_traffic,ant_switches,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
22,[1657. 1658.    0.    0.],10081.0,201.60000000059856,[ 34.718 166.882   0.      0.   ],14053.85784328072,80585.0,20520.0,18961.0,5488500000.0,1461544.2427365838,88.0,69.70468129787253,0.4596369407796723,16.404721753794266,8.77913298981258,0.7271484742251714,0.21714115663128658,0.001785537149092352,0.714016466620375,[0.172 0.828 0.    0.   ],0.9240253411306043,0.0002662921094536911,27224702.38087155,[8.219 8.224 0.    0.   ],0.4365079365066405
23,[1572. 1573.    0.    0.],10081.0,201.60000000059856,[ 35.639 165.961   0.      0.   ],14007.057597981491,81689.0,20118.0,18550.0,5643000000.0,1353379.9422321487,112.0,69.47256025184916,0.47201666501337824,16.472175379426645,8.639369433757409,0.7390721968473815,0.21535561948219423,0.002479912707072711,0.7237377244320999,[0.177 0.823 0.    0.   ],0.9220598469032707,0.00023983341170160353,27991071.42848832,[7.798 7.803 0.    0.   ],0.5555555555539061
24,[1575. 1575.    0.    0.],10081.0,201.60000000059856,[ 32.605 168.995   0.      0.   ],13906.91335212096,83652.0,20346.0,18839.0,5691000000.0,443322.4415965165,48.0,68.975862276149,0.4232913401448164,16.703501636742388,8.145966418808781,0.5837951097017049,0.1867870250967166,0.001785537149092352,0.7253248685646265,[0.162 0.838 0.    0.   ],0.9259313870048167,7.78988651548966e-05,28229166.666582853,[7.812 7.812 0.    0.   ],0.23809523809453118
25,[1633. 1634.    0.    0.],10081.0,201.60000000059856,[ 33.417 168.183   0.      0.   ],13964.747372945661,82198.0,20347.0,18859.0,5536500000.0,330466.40561248455,48.0,69.26270892243811,0.43979763912309144,16.42733855768277,8.311102222843003,0.6097348305785574,0.1891677412955064,0.0025791092153556196,0.7094534272393612,[0.166 0.834 0.    0.   ],0.9268688258711358,5.968868520048488e-05,27462797.61896608,[8.1   8.105 0.    0.   ],0.23809523809453118
26,[1656. 1657.    0.    0.],10081.0,201.60000000059856,[ 34.165 167.435   0.      0.   ],14083.409633256453,81283.0,20078.0,18559.0,5445000000.0,445990.56657493307,96.0,69.85125301682694,0.45757365340738765,16.80428528915782,8.702969531255574,0.6882860742980675,0.20702311278642993,0.0009919650828290843,0.7045927983334986,[0.169 0.831 0.    0.   ],0.9243450542882757,8.190827668961122e-05,27008928.57134838,[8.214 8.219 0.    0.   ],0.47619047618906235
27,[1338. 1339.    0.    0.],10081.0,201.60000000059856,[ 22.919 178.681   0.      0.   ],13539.492904639535,92845.0,16811.0,15709.0,3775500000.0,56379.24489916459,80.0,67.15352100305437,0.261402638627119,17.263763515524253,5.156310396398325,0.32666906508067345,0.10524749528816586,0.0011903580993949012,0.4501537545878385,[0.114 0.886 0.    0.   ],0.9344476830646601,1.4932921440647488e-05,18727678.571372967,[6.637 6.642 0.    0.   ],0.39682539682421863
28,[1319. 1320.    0.    0.],10081.0,201.60000000059856,[ 23.814 177.786   0.      0.   ],13665.226658185868,91919.0,16453.0,15328.0,3795000000.0,23574.040802352247,48.0,67.77713846930934,0.2772740799523835,16.815792084118637,5.227723737508896,0.3424693722835351,0.11348080547564726,0.000892768574546176,0.463743676222597,[0.118 0.882 0.    0.   ],0.931623412143682,6.211868459117852e-06,18824404.76184887,[6.543 6.548 0.    0.   ],0.23809523809453118
29,[1687. 1688.    0.    0.],10081.0,201.60000000059856,[ 34.213 167.387   0.      0.   ],13982.959829441901,81339.0,21121.0,19572.0,5602500000.0,171526.0282632903,64.0,69.35303952702253,0.4505902192242713,16.62890586251364,8.516352053068571,0.6665938807659529,0.2009721257811725,0.002182323182223986,0.7103461958139073,[0.17 0.83 0.   0.  ],0.9266606694758771,3.061598005591973e-05,27790178.571346063,[8.368 8.373 0.    0.   ],0.3174603174593749
30,[1592. 1593.    0.    0.],10081.0,201.60000000059856,[ 34.161 167.439   0.      0.   ],14004.807754957363,82434.0,19837.0,18347.0,5526000000.0,349717.5488439085,88.0,69.46140142323999,0.44820950302548174,16.574149389941475,8.30074373471069,0.6823247473409376,0.20355123499652814,0.0016863406408094434,0.7131236980458288,[0.169 0.831 0.    0.   ],0.9248878358622775,6.328583945781912e-05,27410714.2856329,[7.897 7.902 0.    0.   ],0.4365079365066405
31,[1579. 1580.    0.    0.],10081.0,201.60000000059856,[ 31.445 170.155   0.      0.   ],13863.2520531329,84172.0,19968.0,18516.0,5371500000.0,529228.1379504873,72.0,68.75930985581374,0.4001983930165567,16.454716793968853,7.691233895850561,0.6053074584783713,0.18549747048903878,0.002182323182223986,0.6918956452732864,[0.156 0.844 0.    0.   ],0.9272836538461539,9.852520486837705e-05,26644345.23801613,[7.832 7.837 0.    0.   ],0.3571428571417968
32,[1645. 1646.    0.    0.],10081.0,201.60000000059856,[ 35.925 165.675   0.      0.   ],14029.804107017731,80642.0,20536.0,18992.0,5706000000.0,606887.3810594843,72.0,69.58537896545059,0.47574645372481544,16.617795853585953,8.502934767225033,0.7168121113978815,0.20940382898521973,0.0019839301656581687,0.7387163971828191,[0.178 0.822 0.    0.   ],0.9248149590962212,0.00010635951297922964,28303571.428487394,[8.16  8.165 0.    0.   ],0.3571428571417968
33,[1656. 1656.    0.    0.],10081.0,201.60000000059856,[ 34.893 166.707   0.      0.   ],14037.052112749707,80985.0,20110.0,18554.0,5553000000.0,445990.56657493307,72.0,69.62132780848188,0.4659061601031515,16.729292728895942,8.640338233741286,0.6917035184605875,0.20583275468703502,0.0014879476242436267,0.7142148596369408,[0.173 0.827 0.    0.   ],0.9226255594231726,8.031524699710663e-05,27544642.857061077,[8.214 8.214 0.    0.   ],0.3571428571417968
34,[1339. 1340.    0.    0.],10081.0,201.60000000059856,[ 24.47 177.13   0.     0.  ],13614.510946343642,90950.0,16835.0,15716.0,3885000000.0,187568.30390667962,56.0,67.52559739281814,0.2916377343517478,16.884436067850412,5.281380681398165,0.3573188343846571,0.1127864299176669,0.0016863406408094434,0.4668187679793671,[0.121 0.879 0.    0.   ],0.9335313335313336,4.828012970570904e-05,19270833.33327612,[6.642 6.647 0.    0.   ],0.27777777777695306
35,[1363. 1364.    0.    0.],10081.0,201.60000000059856,[ 23.519 178.081   0.      0.   ],13608.07539791661,91982.0,16610.0,15528.0,3828000000.0,503381.200701498,56.0,67.49367819617507,0.2793373673246679,16.991568296795954,4.967837940842049,0.3513008641100475,0.10742981847038985,0.0012895546076778098,0.4547167939688523,[0.117 0.883 0.    0.   ],0.9348585189644792,0.00013149979119683855,18988095.23803886,[6.761 6.766 0.    0.   ],0.27777777777695306
36,[1638. 1639.    0.    0.],10081.0,201.60000000059856,[ 33.288 168.312   0.      0.   ],13956.655237557155,82751.0,19899.0,18366.0,5406000000.0,552034.5103697575,64.0,69.22257334368324,0.4388453526435756,16.43725820851106,8.542411414008997,0.63840562163106,0.19115167146116457,0.0019839301656581687,0.6763217934728698,[0.165 0.835 0.    0.   ],0.9229609528116991,0.00010211515175171245,26815476.190396573,[8.125 8.13  0.    0.   ],0.3174603174593749
37,[1586. 1587.    0.    0.],10081.0,201.60000000059856,[ 32.875 168.725   0.      0.   ],13951.864848902089,83812.0,19330.0,17908.0,5373000000.0,163878.79286226552,88.0,69.19881385228807,0.4258307707568587,16.46900109116159,7.865643655428815,0.6300541454060626,0.18738220414641404,0.001587144132526535,0.6884237674833846,[0.163 0.837 0.    0.   ],0.9264355923435075,3.0500426737812306e-05,26651785.714206584,[7.867 7.872 0.    0.   ],0.4365079365066405
38,[1580. 1581.    0.    0.],10081.0,201.60000000059856,[ 30.51 171.09   0.     0.  ],13933.076716295363,84783.0,19529.0,18141.0,5304000000.0,645299.8213148576,56.0,69.10562799470087,0.39424660251958243,16.547564725721653,7.632787365430797,0.5850809257862337,0.17934728697549845,0.0007935720662632675,0.677115365539133,[0.151 0.849 0.    0.   ],0.9289262122996569,0.00012166286223884947,26309523.809445694,[7.837 7.842 0.    0.   ],0.27777777777695306
39,[1585. 1586.    0.    0.],10081.0,201.60000000059856,[ 33.33 168.27   0.     0.  ],14006.619522859384,82301.0,19158.0,17728.0,5428500000.0,531896.66192961,72.0,69.47038747572459,0.43717885130442297,16.501934331911517,7.957540810737535,0.6569040387432071,0.19432595972621763,0.0013887511159607182,0.6990377938696558,[0.165 0.835 0.    0.   ],0.9253575529804782,9.798225327983973e-05,26927083.333253387,[7.862 7.867 0.    0.   ],0.3571428571417968
40,[1659. 1660.    0.    0.],10081.0,201.60000000059856,[ 32.83 168.77   0.     0.  ],14012.07739739141,82651.0,20253.0,18819.0,5454000000.0,100644.59787941785,48.0,69.49745758053655,0.43122706080744866,16.47376252355917,7.929059764147327,0.6059653690823602,0.18539827398075587,0.001587144132526535,0.6918956452732864,[0.163 0.837 0.    0.   ],0.9291956747148571,1.8453354946721277e-05,27053571.428491104,[8.229 8.234 0.    0.   ],0.23809523809453118
41,[1329. 1329.    0.    0.],10081.0,201.60000000059856,[ 25.252 176.348   0.      0.   ],13663.795692106378,90970.0,16657.0,15527.0,3823500000.0,0.0,56.0,67.77004112738095,0.307905961710144,16.71580200376947,5.613794122898555,0.36498132080537976,0.1210197401051483,0.000892768574546176,0.4609661739906755,[0.125 0.875 0.    0.   ],0.9321606531788438,0.0,18965773.8094675,[6.592 6.592 0.    0.   ],0.27777777777695306
42,[1406. 1407.    0.    0.],10081.0,201.60000000059856,[ 30.104 171.496   0.      0.   ],13855.093387565239,87476.0,17071.0,15688.0,3736500000.0,676857.4168453413,72.0,68.71884429898586,0.36845551036602786,17.210197401051484,7.020900611893444,0.4757153969444174,0.15097708560658665,0.0019839301656581687,0.4449955361571273,[0.149 0.851 0.    0.   ],0.9189854138597622,0.0001811474419497769,18534226.19042116,[6.974 6.979 0.    0.   ],0.3571428571417968
43,[1356. 1357.    0.    0.],10081.0,201.60000000059856,[ 26.388 175.212   0.      0.   ],13801.790862852415,90557.0,16518.0,15313.0,3784500000.0,63587.16833486987,80.0,68.45447308227718,0.314095823826997,16.625731574248586,5.741783328490445,0.3468890544488531,0.11784545184009523,0.0016863406408094434,0.45531197301854975,[0.131 0.869 0.    0.   ],0.9270492795737982,1.6801999824248876e-05,18772321.42851569,[6.726 6.731 0.    0.   ],0.39682539682421863
44,[1699. 1700.    0.    0.],10081.0,201.60000000059856,[ 39.882 161.718   0.      0.   ],14211.19963377805,77855.0,21130.0,19365.0,5392500000.0,259580.84318454025,104.0,70.48506910908864,0.5223291340144667,16.654696954667195,9.829544735988167,0.7469492593230073,0.2316238468405912,0.002182323182223986,0.6815792084118639,[0.198 0.802 0.    0.   ],0.916469474680549,4.8137383993424247e-05,26748511.904682487,[8.428 8.433 0.    0.   ],0.5158730158714843
45,[1336. 1337.    0.    0.],10081.0,201.60000000059856,[ 26.497 175.103   0.      0.   ],13741.485143895916,90040.0,16283.0,15073.0,3813000000.0,155368.722110369,64.0,68.15536724477808,0.3196508282908395,16.85983533379625,5.987960028645782,0.38100294027746034,0.1266739410772741,0.0012895546076778098,0.45759349270905664,[0.131 0.869 0.    0.   ],0.925689369280845,4.074710781808786e-05,18913690.476134323,[6.627 6.632 0.    0.   ],0.3174603174593749
46,[1668. 1668.    0.    0.],10081.0,201.60000000059856,[ 40.139 161.461   0.      0.   ],14395.935070573638,77836.0,20236.0,18531.0,5302500000.0,678914.0913305733,88.0,71.40132462340087,0.52312270608073,16.55391330225176,9.532299622652804,0.7801164611557287,0.23112786429917667,0.0022815196905068944,0.6702708064676124,[0.199 0.801 0.    0.   ],0.9157442182249457,0.0001280366037398535,26302083.333255243,[8.274 8.274 0.    0.   ],0.4365079365066405
47,[1384. 1385.    0.    0.],10081.0,201.60000000059856,[ 27.636 173.964   0.      0.   ],13744.069489533365,89323.0,17767.0,16452.0,3939000000.0,534250.852867254,56.0,68.16818514794994,0.3351254835829724,16.780081341136793,6.350168798171192,0.38756361015229246,0.13312171411566312,0.0013887511159607182,0.473464934034322,[0.137 0.863 0.    0.   ],0.9259863792424157,0.00013563108729810968,19538690.476132464,[6.865 6.87  0.    0.   ],0.27777777777695306
48,[1401. 1402.    0.    0.],10081.0,201.60000000059856,[ 31.186 170.414   0.      0.   ],13943.268272597968,86029.0,17749.0,16358.0,3748500000.0,534250.852867254,64.0,69.15617633466042,0.3802797341533498,16.724531296498363,7.075076419583269,0.49258366050100133,0.15286181926396192,0.0009919650828290843,0.4465826802896538,[0.155 0.845 0.    0.   ],0.9216293875711308,0.00014252390365939818,18593749.999944795,[6.949 6.954 0.    0.   ],0.3174603174593749
