id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,num_requests,cell_traffic,cell_dropped_traffic,disconnects,num_rejects,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
20,[4365. 3102. 2544.  127.],10081.0,201.60000000059856,[78.937 30.465 73.77  18.428],16700.457156124332,16280.0,17732.0,32506500000.0,106091365.36110397,60788.0,11216.0,82.83135183078805,6.02098998115289,51.19293720861026,41.963797490527824,8.341262897319444,1.5274278345402241,0.035313956948715405,5.6272195218728305,[0.392 0.151 0.366 0.091],0.6325287615610197,0.0032636969640257784,161242559.52333078,[21.652 15.387 12.619  0.63 ],80.75396825372849
21,[4753. 3824. 2097.   85.],10081.0,201.60000000059856,[82.469 34.622 73.445 11.064],17089.85570725929,20204.0,33232.0,31926000000.0,166650973.774666,57534.0,26674.0,84.76270066093826,5.812121813312371,51.39688522963991,37.90155809390821,7.630290728543902,1.404324967761135,0.031941275667096515,6.168038885031247,[0.409 0.172 0.364 0.055],0.8026600866634569,0.005219913981540625,158363095.23762506,[23.576 18.968 10.402  0.422],100.21825396795641
22,[4086. 3606. 1661.  219.],10081.0,201.60000000059856,[72.48  39.426 58.271 31.423],14629.440845326973,19616.0,25361.0,26143500000.0,141583493.99924955,114743.0,20210.0,72.55947249938262,3.133339946433919,31.923420295605595,29.333249328703836,5.313521098159386,1.0771748834441028,0.04047217537942664,5.430116059914691,[0.36  0.196 0.289 0.156],0.7968928670005127,0.005415628894342744,129680059.5234245,[20.268 17.887  8.239  1.086],97.30158730129841
23,[4632. 3976. 1785.   94.],10081.0,201.60000000059856,[90.975 40.938 57.287 12.4  ],17018.33539856613,21468.0,37217.0,34572000000.0,239449607.35046786,83449.0,30111.0,84.40797241625313,4.591687332605912,39.369903779386966,41.54214534613539,10.353374665010914,1.775716694772344,0.02539430612042456,7.503025493502629,[0.451 0.203 0.284 0.062],0.8090657495230674,0.006926113830570053,171488095.23758608,[22.976 19.722  8.854  0.466],106.48809523777908
24,[4618. 4196. 1726.  129.],10081.0,201.60000000059856,[80.794 44.079 59.284 17.443],15959.63306101619,21008.0,32588.0,29986500000.0,180056980.1269319,100480.0,26316.0,79.15699365645847,3.8547763118738345,37.09870052574149,36.47428699720666,7.45652327160494,1.4986608471381808,0.023311179446483483,6.420394802102966,[0.401 0.219 0.294 0.087],0.8075365165091445,0.006004601408198086,148742559.5233679,[22.907 20.813  8.562  0.64 ],104.20634920603982
25,[4495. 3439. 2138.   90.],10081.0,201.60000000059856,[88.889 34.246 66.051 12.414],16891.706629691445,20336.0,33991.0,35367000000.0,219926407.34620053,104313.0,26977.0,83.7799158302266,4.951413550243088,42.64021426445789,43.35840774746007,10.099920527558728,1.852792381708164,0.02341037595476639,7.573851800416626,[0.441 0.17  0.328 0.062],0.7936512606278132,0.006218407197279965,175431547.61852676,[22.297 17.059 10.605  0.446],100.87301587271638
26,[3771. 3595. 1828.  185.],10081.0,201.60000000059856,[64.183 47.133 65.793 24.491],14475.992947918166,19880.0,19924.0,25855500000.0,108578463.68744272,124227.0,15385.0,71.79839771806913,3.134530304533306,34.935819859140956,26.965398316989553,4.595047658223054,0.9422676321793473,0.031246900109116158,5.164666203749628,[0.318 0.234 0.326 0.121],0.7721843003412969,0.004199433918796493,128251488.09485732,[18.705 17.832  9.067  0.918],98.61111111081833
27,[3852. 3302. 1745.  179.],10081.0,201.60000000059856,[80.656 33.095 60.456 27.393],16937.356029505117,13368.0,20154.0,32772000000.0,155134371.19749045,52239.0,13670.0,84.00632888356351,5.751492907449932,50.600535661144725,37.66048532491706,7.55236795871731,1.4045233607777006,0.04602717984326952,6.120622954072017,[0.4   0.164 0.3   0.136],0.6782772650590454,0.004733747442862518,162559523.80904117,[19.107 16.379  8.656  0.888],66.30952380932693
28,[4947. 4030. 2117.   83.],10081.0,201.60000000059856,[84.902 34.509 71.084 11.105],17304.526713892126,20824.0,35762.0,31507500000.0,170407682.9902782,62880.0,28819.0,85.8274313753157,5.8779089376056035,49.045927983334984,39.3857270617635,8.502360903623018,1.5636345600634858,0.03650431504811031,6.338458486261284,[0.421 0.171 0.353 0.055],0.8058553772160394,0.00540847998064836,156287202.38048837,[24.539 19.99  10.501  0.412],103.29365079334411
29,[4242. 3750. 1653.  169.],10081.0,201.60000000059856,[79.718 41.256 56.809 23.817],15731.372222027734,20808.0,28910.0,29899500000.0,168990373.56784496,97227.0,23064.0,78.02485974618806,3.6808253149488914,34.537049895843666,32.89041984967658,6.0988012823697115,1.2267632179347288,0.038686638230334296,6.2840987997222495,[0.395 0.205 0.282 0.118],0.7977862331373228,0.005651946472945867,148311011.90432155,[21.042 18.601  8.199  0.838],103.21428571397927
30,[4534. 3927. 1668.   97.],10081.0,201.60000000059856,[90.446 42.632 55.835 12.687],17093.19242588396,21184.0,35729.0,35488500000.0,241140712.62167683,92390.0,28509.0,84.77925020277162,4.721039579406825,40.29163773435175,41.104947901328785,10.657149761448524,1.8432695169130047,0.0235095724630493,7.751115960718183,[0.449 0.211 0.277 0.063],0.7979232556186852,0.006794897294100253,176034226.18995354,[22.49  19.479  8.274  0.481],105.07936507905309
31,[4271. 3808. 1625.  163.],10081.0,201.60000000059856,[84.015 38.607 56.571 22.407],16267.904430082115,22392.0,30823.0,34890000000.0,230079168.87540543,99106.0,23743.0,80.68596582720318,4.3548854280329765,38.30493006646166,39.99963010497384,8.299869857659498,1.6237476440829284,0.031048507092550342,7.60470191449261,[0.417 0.192 0.281 0.111],0.7703013983064595,0.006594415846242632,173065476.18996236,[21.186 18.889  8.061  0.809],111.07142857109879
32,[4537. 4073. 1601.  124.],10081.0,201.60000000059856,[88.598 42.815 53.955 16.232],17073.593426813484,21512.0,29944.0,37000500000.0,252843956.719737,104290.0,22441.0,84.68204258908914,4.773574050193482,40.88165856561849,42.64693535045793,10.956432087267482,1.906953675230632,0.026584664219819462,8.128657871242932,[0.439 0.212 0.268 0.081],0.7494322735773443,0.006833528106910366,183534226.18993127,[22.505 20.203  7.941  0.615],106.7063492060324
33,[3897. 3488. 1902.  126.],10081.0,201.60000000059856,[80.804 41.319 62.029 17.448],16406.94543033803,22064.0,26933.0,36847500000.0,199218706.87570065,104860.0,20349.0,81.37558491388307,4.705644281321361,41.845055054062094,39.10396121492193,6.481089602115426,1.344707866283107,0.030254935026287073,7.415236583672255,[0.401 0.205 0.308 0.087],0.755541528979319,0.005406573224118343,182775297.61850494,[19.33  17.302  9.435  0.625],109.4444444441195
34,[4030. 3062. 2189.  173.],10081.0,201.60000000059856,[75.577 32.233 65.129 28.661],16224.713062600738,14944.0,21537.0,31741500000.0,172500020.5194476,67848.0,14928.0,80.47174418509945,5.628647951592343,47.71233012597956,39.91273018535998,8.415575092397916,1.5158218430711239,0.03977779982144628,6.009026882253744,[0.375 0.16  0.323 0.142],0.6931327482936342,0.005434526425009769,157447916.6661992,[19.99  15.188 10.858  0.858],74.12698412676404
35,[4161. 3269. 2159.  173.],10081.0,201.60000000059856,[71.167 32.152 71.279 27.002],15455.44424276616,21564.0,33744.0,30777000000.0,150164688.0103397,64545.0,28435.0,76.65630514217457,4.826902093046428,44.82571173494693,30.975176670624503,6.127223689556291,1.144231723043349,0.028469397877194724,6.070231127864299,[0.353 0.159 0.354 0.134],0.8426683262209578,0.004879120382439475,152663690.4757372,[20.64  16.215 10.709  0.858],106.96428571396814
36,[3139. 2372. 1925.  287.],10081.0,201.60000000059856,[54.211 28.949 74.069 44.371],12769.904064768112,21016.0,25410.0,27403500000.0,122046720.2958536,100106.0,22131.0,63.336494716631194,2.4211090169626144,28.722944152365837,19.280829432710135,3.0983038040198863,0.6286082729887907,0.04999504017458586,5.302648546771153,[0.269 0.144 0.367 0.22 ],0.8709563164108619,0.004453690962681905,135930059.52340594,[15.57  11.766  9.549  1.424],104.24603174572223
37,[4490. 3784. 1875.   76.],10081.0,201.60000000059856,[90.927 41.383 58.823 10.467],17216.96968652172,20964.0,34457.0,38608500000.0,237842581.48019677,85932.0,27410.0,85.39316380577478,4.940065469695431,40.48249181628807,42.09334765863791,8.985628561296213,1.6589624045233609,0.023311179446483483,8.334093839896836,[0.451 0.205 0.292 0.052],0.7954842267173579,0.006160368351015884,191510416.66609806,[22.272 18.77   9.301  0.377],103.9880952377865
38,[3332. 2969. 1963.  208.],10081.0,201.60000000059856,[53.138 38.701 79.06  30.701],13448.552086957056,21140.0,22372.0,30234000000.0,133073925.58675812,123918.0,18642.0,66.70247042434424,2.8915385378434686,33.11100089276857,23.226236072123918,3.843506949240973,0.7783950004959825,0.034024402341037596,5.9018946533082035,[0.264 0.192 0.392 0.152],0.8332737350259253,0.004401466084102604,149970238.09479284,[16.528 14.727  9.737  1.032],104.86111111079978
39,[4196. 3306. 2166.  111.],10081.0,201.60000000059856,[78.106 40.78  68.081 14.633],16111.686334130105,19648.0,26569.0,36876000000.0,224737061.9484001,105425.0,20488.0,79.91115134475343,4.398293820057536,39.64487650034719,37.372342935992734,8.31366824484213,1.4977680785636345,0.025295109612141653,7.886320801507787,[0.387 0.202 0.338 0.073],0.7711242425382965,0.006094399119980478,182916666.66612357,[20.813 16.399 10.744  0.551],97.4603174600281
40,[3157. 3292. 1832.  195.],10081.0,201.60000000059856,[49.949 51.25  72.808 27.593],13526.569543317286,19536.0,21914.0,26001000000.0,74435120.1494456,188571.0,18360.0,67.08942338714535,2.720523757563733,32.41146711635751,21.843326496680547,3.0066256042982067,0.6409086400158714,0.036008332506695766,4.7419898819561555,[0.248 0.254 0.361 0.137],0.8378205713242676,0.002862779129627537,128973214.28533135,[15.66  16.329  9.087  0.967],96.90476190447419
41,[2923. 2488. 1388.  316.],10081.0,201.60000000059856,[63.755 31.299 48.816 57.73 ],14533.588655125559,12576.0,22089.0,30144000000.0,152516487.16264015,63257.0,17071.0,72.08406237041754,4.318381112984912,41.34788215454816,29.40531612508273,4.951508255023031,0.9947425850610059,0.039976192838012105,5.697053863703998,[0.316 0.155 0.242 0.286],0.7728281044863959,0.0050595968405865235,149523809.5233656,[14.499 12.341  6.885  1.567],62.38095238076717
42,[4.702e+03 4.536e+03 1.767e+03 3.000e+00],10081.0,201.60000000059856,[80.326 54.725 66.21   0.339],17349.28195390876,13456.0,19839.0,23311500000.0,85530216.47143283,42235.0,13913.0,86.04940955216186,4.514234698938622,36.7788909830374,37.47208409627511,6.041960733726425,1.1791488939589327,0.02093046324769368,4.075587739311576,[0.398 0.271 0.328 0.002],0.7012954281969858,0.00366901385459678,115632440.47584715,[2.332e+01 2.250e+01 8.765e+00 1.488e-02],66.74603174583358
43,[4287. 3921. 1571.    0.],10081.0,201.60000000059856,[96.304 47.326 57.97   0.   ],18519.212696320505,11144.0,18053.0,27817500000.0,83062308.81060272,29376.0,11206.0,91.85206178116685,5.610078365241769,40.013093939093345,42.81608605568831,6.86821170073011,1.4108719373078067,0.015474655292133717,4.595675032238865,[0.478 0.235 0.288 0.   ],0.6207278568658948,0.0029859731755406747,137983630.95197126,[21.265 19.449  7.793  0.   ],55.27777777761366
44,[4130. 3556. 1794.  109.],10081.0,201.60000000059856,[93.688 33.696 57.382 16.834],17744.627313443434,17384.0,27147.0,39562500000.0,170373177.19988793,88922.0,18705.0,88.01025351374952,5.61587144132542,41.818470389842275,49.70579318608113,9.267950467410234,1.8284892371788513,0.030949310584267434,7.4032338061700225,[0.465 0.167 0.285 0.084],0.6890264117582053,0.004306431019270469,196242559.5232269,[20.486 17.639  8.899  0.541],86.23015872990271
45,[4233. 3381. 2192.   41.],10081.0,201.60000000059856,[89.321 42.083 64.842  5.354],18075.005389540453,9104.0,14782.0,31042500000.0,101682380.91380051,28649.0,7886.0,89.64887109185037,5.911477036008629,41.16178950500942,46.530355701440044,8.381890598121169,1.593691102073207,0.01458188671758754,5.215355619482194,[0.443 0.209 0.322 0.027],0.5334866729806521,0.0032755860808182493,153980654.76144758,[20.997 16.771 10.873  0.203],45.15873015859608
46,[4077. 3578. 1625.  160.],10081.0,201.60000000059856,[91.448 30.848 54.656 24.648],17767.1848838597,15372.0,26160.0,41598000000.0,164496324.0667808,74275.0,17525.0,88.12213512478104,5.810693383593103,42.30453328042853,52.50015254384297,9.826580565790877,1.9037793869655788,0.032635651225076875,7.808451542505704,[0.454 0.153 0.271 0.122],0.6699159021406728,0.003954428676060888,206339285.71367308,[20.223 17.748  8.061  0.794],76.2499999997736
47,[4703. 3678. 2424.   49.],10081.0,201.60000000059856,[79.039 44.925 71.439  6.197],17443.08794700273,6736.0,14878.0,27612000000.0,79489117.73587286,31046.0,8520.0,86.51467090070892,5.434381509771082,38.036305922031545,47.479262963275964,7.793148847783482,1.5539133022517608,0.01854974704890388,4.438051780577323,[0.392 0.223 0.354 0.031],0.5726576152708698,0.0028787888503503138,136964285.71387908,[23.328 18.244 12.024  0.243],33.41269841259921
48,[3921. 3327. 2188.   53.],10081.0,201.60000000059856,[74.064 46.415 73.962  7.159],16891.153179010937,7816.0,18915.0,23589000000.0,74334581.42692257,44538.0,13147.0,83.77717081147192,4.788255133419407,37.0661640710247,39.85379168526515,5.506918521233726,1.125483582977879,0.031346096617399066,3.917369308600337,[0.367 0.23  0.367 0.036],0.6950568332011631,0.0031512391973768524,117008928.57108118,[19.449 16.503 10.853  0.263],38.769841269726165
