id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,cell_traffic,cell_dropped_traffic,num_requests,disconnects,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,num_rejects,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
20,[ 852. 1557.  796.  665.],10081.0,201.60000000059856,[15.805 22.518 84.708 78.569],6885.274051509789,5472.0,2868000000.0,14353542.772087382,2716.0,32218.0,34.149757224039874,0.2532288463446076,16.543596865390338,5.205258888009383,0.3295947938502099,0.08134113679198492,0.1503819065568892,0.5572859835333797,[0.078 0.112 0.42  0.39 ],0.0,0.0,0.00500472202652977,14226190.476148238,[4.226 7.723 3.948 3.299],27.142857142776556
21,[ 865. 1526.  763.  695.],10081.0,201.60000000059856,[15.602 22.276 82.025 81.697],6852.534436284386,5840.0,2961000000.0,19084158.47293202,2826.0,32498.0,33.98737444839543,0.2519591310385864,16.62890586251364,5.137218559927546,0.3488130291684463,0.08144033330026783,0.16188870151770657,0.5950798531891678,[0.077 0.11  0.407 0.405],0.0,0.0,0.006445173412000006,14687499.999956392,[4.291 7.569 3.785 3.447],28.96825396816796
22,[1065. 1867.  798.  693.],10081.0,201.60000000059856,[18.946 28.493 71.246 82.915],7328.4343794265205,6032.0,4177500000.0,24961344.098913677,3474.0,34734.0,36.347755080984385,0.2987005257414907,16.539629005059023,6.75653893444427,0.5226966853328716,0.11705187977383195,0.19928578514036305,0.8593393512548358,[0.094 0.141 0.353 0.411],0.0,0.0,0.005975187097286338,20721726.190414667,[5.283 9.261 3.958 3.437],29.920634920546085
23,[1069. 1844.  843.  701.],10081.0,201.60000000059856,[19.015 30.756 68.191 83.638],7351.792018699203,6040.0,4083000000.0,9043608.293609416,3249.0,31634.0,36.46360489386339,0.3086995337764075,16.474556095625434,6.579984940450496,0.4638741572193884,0.11268723340938398,0.1903580993949013,0.8328538835432993,[0.094 0.153 0.338 0.415],0.0,0.0,0.002214942026355478,20252976.19041606,[5.303 9.147 4.182 3.477],29.960317460228506
24,[1078. 1868.  837.  745.],10081.0,201.60000000059856,[20.414 27.836 64.464 88.886],7421.370718131491,6416.0,4170000000.0,12825923.487782536,3611.0,36192.0,36.80870309559114,0.3259200476143198,16.543200079357206,6.734698582170191,0.5586197170578394,0.11804384485666104,0.21069338359289752,0.8652911417518103,[0.101 0.138 0.32  0.441],0.0,0.0,0.0030757610282452124,20684523.8094624,[5.347 9.266 4.152 3.695],31.825396825302334
25,[1110. 1908.  827.  747.],10081.0,201.60000000059856,[20.396 27.945 64.144 89.115],7457.149362878588,6640.0,4282500000.0,20808253.926491164,3622.0,33678.0,36.98615892709125,0.3178256125384348,16.564626525146316,6.73289580113625,0.49024515215782244,0.11794464834837813,0.20751909532784446,0.8813609760936415,[0.101 0.139 0.318 0.442],0.0,0.0,0.004858903427084918,21242559.523746453,[5.506 9.464 4.102 3.705],32.936507936410145
26,[1002. 1802.  812.  734.],10081.0,201.60000000059856,[19.244 29.224 65.827 87.305],7258.688569138272,6232.0,4107000000.0,14120929.007077642,3523.0,35585.0,36.001828038586424,0.30155738518003816,16.515028271004862,6.335843284305206,0.4984295271212665,0.10822339053665311,0.20870945342723937,0.8400952286479516,[0.095 0.145 0.327 0.433],0.0,0.0,0.0034382588281172736,20372023.809463326,[4.97  8.938 4.028 3.641],30.91269841260663
27,[ 820. 1525.  782.  700.],10081.0,201.60000000059856,[15.745 22.485 80.695 82.675],6847.902789515792,5648.0,2805000000.0,6331352.645024366,2871.0,31156.0,33.96440228904297,0.24791191350064432,16.564626525146316,5.185491118587292,0.3141080957411686,0.08124194028370202,0.16258307707568695,0.5432992758654895,[0.078 0.112 0.4   0.41 ],0.0,0.0,0.002257166718368758,13913690.476149166,[4.067 7.564 3.879 3.472],28.015873015789836
28,[ 801. 1453.  776.  689.],10081.0,201.60000000059856,[15.723 22.281 82.684 80.912],6792.122943889103,5408.0,2826000000.0,13490031.140810136,2662.0,33664.0,33.687743993106835,0.25759349270905535,16.50471183414344,5.249351383991914,0.3603802181688186,0.08272988790794564,0.151671461164567,0.5607578613232814,[0.078 0.111 0.41  0.401],0.0,0.0,0.0047735425126716685,14017857.142815523,[3.973 7.207 3.849 3.418],26.82539682531718
29,[1124. 1914.  787.  743.],10081.0,201.60000000059856,[20.829 27.054 65.396 88.321],7465.761842894009,6448.0,4309500000.0,20665623.98663167,3963.0,37049.0,37.02887532435092,0.32933240749925163,16.524947921833153,7.220613427961323,0.532635312805185,0.12478920741989882,0.23231822239857158,0.8900902688225375,[0.103 0.134 0.324 0.438],0.0,0.0,0.004795364656371196,21376488.09517463,[5.575 9.494 3.904 3.686],31.984126984032024
30,[1123. 1911.  813.  723.],10081.0,201.60000000059856,[20.901 29.836 64.297 86.566],7471.079804434468,6440.0,4251000000.0,21575238.657029636,3538.0,34344.0,37.05525148515102,0.3434579902787365,16.601527626227558,7.368776424484228,0.4928764080813079,0.12548358297787918,0.20533677214562046,0.8670766789009027,[0.104 0.148 0.319 0.429],0.0,0.0,0.005075332546937106,21086309.52374692,[5.57  9.479 4.033 3.586],31.9444444443496
31,[1060. 1864.  844.  709.],10081.0,201.60000000059856,[19.732 28.338 68.983 84.547],7389.869959914588,6096.0,4137000000.0,13408698.387700718,3387.0,34378.0,36.65246483442235,0.3118738220414603,16.484078960420593,6.357928803691167,0.5063281988290089,0.11189366134312072,0.1975994444995536,0.8471381807360381,[0.098 0.141 0.342 0.419],0.0,0.0,0.0032411647057531347,20520833.333272405,[5.258 9.246 4.187 3.517],30.23809523800546
32,[1126. 1920.  842.  722.],10081.0,201.60000000059856,[20.145 29.025 66.312 86.118],7465.452446920845,6616.0,4267500000.0,15702629.680704392,3576.0,34160.0,37.0273407743404,0.31425453824025007,16.561849022914394,6.697315183076211,0.48670442893717647,0.11665509374070032,0.20484078960420593,0.8712429322487848,[0.1   0.144 0.329 0.427],0.0,0.0,0.0036795851624380534,21168154.76184191,[5.585 9.524 4.177 3.581],32.81746031736288
33,[1044. 1840.  780.  774.],10081.0,201.60000000059856,[18.413 26.744 64.257 92.186],7198.766918657959,6216.0,4024500000.0,12841571.363770759,3475.0,34816.0,35.70462711367628,0.2852891578216422,16.539629005059023,6.282221856773544,0.4115939482099854,0.10494990576331713,0.20642793373673246,0.837516119432596,[0.091 0.133 0.319 0.457],0.0,0.0,0.00319084889148236,19962797.61898835,[5.179 9.127 3.869 3.839],30.83333333324179
34,[ 827. 1565.  783.  682.],10081.0,201.60000000059856,[15.278 24.616 81.179 80.527],6831.565526906794,5512.0,2796000000.0,4578098.181934268,2705.0,31495.0,33.88337231875767,0.238785834738617,16.544787223489735,5.148667170821709,0.3026923788966006,0.07955559964289256,0.15127467513143536,0.5595675032238865,[0.076 0.122 0.403 0.399],0.0,0.0,0.001637374170935003,13869047.619006442,[4.102 7.763 3.884 3.383],27.341269841188666
35,[ 852. 1571.  812.  699.],10081.0,201.60000000059856,[15.748 23.723 80.211 81.918],6885.988631547459,5864.0,2970000000.0,6166678.705790619,2827.0,33736.0,34.153301416271205,0.25132427338557617,16.610256918956452,5.135896169492415,0.28533154712942016,0.07896042059319512,0.1600039678603313,0.5975597658962405,[0.078 0.118 0.398 0.406],0.0,0.0,0.002076322796562498,14732142.857099118,[4.226 7.793 4.028 3.467],29.087301587215226
36,[1167. 1952.  767.  709.],10081.0,201.60000000059856,[20.919 29.878 66.749 84.054],7455.028305689033,6840.0,4417500000.0,13175831.416414492,3729.0,37463.0,36.97563885373783,0.34036305922031046,16.582481896637237,7.1494348894869,0.5432484352188579,0.12082134708858248,0.21902589028866185,0.9333399464338855,[0.104 0.148 0.331 0.417],0.0,0.0,0.002982644350065533,21912202.380887322,[5.789 9.683 3.805 3.517],33.9285714284707
37,[1149. 1928.  783.  756.],10081.0,201.60000000059856,[20.928 28.375 61.791 90.506],7488.024726222234,6608.0,4368000000.0,12823778.837746542,3798.0,34971.0,37.139295338874604,0.3325860529709307,16.550739013986707,6.79802666892231,0.527647030874811,0.11794464834837813,0.22636643190159705,0.9117151076282115,[0.104 0.141 0.307 0.449],0.0,0.0,0.0029358468035134023,21666666.66660234,[5.699 9.563 3.884 3.75 ],32.77777777768046
38,[1127. 1975.  821.  717.],10081.0,201.60000000059856,[19.964 29.606 66.748 85.282],7444.354815483328,6544.0,4350000000.0,16760418.373044783,3534.0,34794.0,36.922700205758325,0.31481003868663415,16.563832953080052,6.811462121753742,0.48386006168909385,0.11853982739807559,0.20523757563733758,0.8906854478722349,[0.099 0.147 0.331 0.423],0.0,0.0,0.003852969740929835,21577380.952316888,[5.59  9.797 4.072 3.557],32.460317460221084
39,[1136. 1921.  840.  771.],10081.0,201.60000000059856,[20.675 26.067 62.261 92.597],7514.713496501873,6736.0,4162500000.0,16779941.489768002,3889.0,35794.0,37.27166697997989,0.3244916178950457,16.542803293324074,7.000853260791347,0.5350963787390901,0.12300367027080647,0.23777403035413153,0.8753099890883841,[0.103 0.129 0.309 0.459],0.0,0.0,0.00403121717471904,20647321.428510126,[5.635 9.529 4.167 3.824],33.41269841259921
40,[1060. 1846.  827.  718.],10081.0,201.60000000059856,[18.945 28.78  68.447 85.428],7301.942993149302,6456.0,4161000000.0,15935163.531639438,3465.0,35193.0,36.21636243007048,0.2982243825017327,16.60430512845948,6.311844941232969,0.44878830407225095,0.10514829877988295,0.20613034421188375,0.8501140759845254,[0.094 0.143 0.34  0.424],0.0,0.0,0.0038296475682863345,20639880.95231967,[5.258 9.157 4.102 3.562],32.02380952371445
41,[ 784. 1474.  772.  660.],10081.0,201.60000000059856,[15.483 23.169 84.706 78.242],6781.2766472027515,5376.0,2730000000.0,10958176.777189644,2731.0,33467.0,33.63394825515259,0.24386469596270172,16.513837912905466,4.92631453964974,0.308043803798744,0.07816684852693186,0.15355619482194227,0.550441424461859,[0.077 0.115 0.42  0.388],0.0,0.0,0.004013984167468734,13541666.66662646,[3.889 7.312 3.829 3.274],26.666666666587492
42,[ 895. 1468.  657.  794.],10081.0,201.60000000059856,[20.048 17.451 70.798 93.303],7188.302442962066,7672.0,2989500000.0,9544703.773259483,3863.0,39377.0,35.65272514117395,0.3306814800119,17.689118143041366,6.006113786452634,0.4289075471396119,0.10395794068048805,0.2232913401448269,0.6290050590219224,[0.099 0.087 0.351 0.463],0.0,0.0,0.003192742523251207,14828869.047575021,[4.439 7.282 3.259 3.938],38.05555555544257
43,[ 912. 1543.  699.  727.],10081.0,201.60000000059856,[20.042 19.994 76.196 85.368],7292.424881353346,7916.0,3201000000.0,8223066.330374329,3355.0,35754.0,36.169154257289854,0.33663327050887426,17.70935423073108,5.759354398004036,0.39953641828042336,0.09681579208411864,0.19204444003571075,0.6655093740700327,[0.099 0.099 0.378 0.423],0.0,0.0,0.002568905445290325,15877976.190429049,[4.524 7.654 3.467 3.606],39.26587301575643
44,[1195. 1937.  730.  758.],10081.0,201.60000000059856,[22.563 26.11  62.414 90.513],7565.411540212749,7408.0,4375500000.0,12845746.002861213,4091.0,33881.0,37.52312042562433,0.3613133617696595,16.6146215653209,7.724152989290574,0.6367220726044508,0.14165261382799327,0.24263465925999406,0.9128062692193235,[0.112 0.13  0.31  0.449],0.0,0.0,0.0029358349909407414,21703869.04755461,[5.928 9.608 3.621 3.76 ],36.74603174592264
45,[ 948. 1535.  765.  737.],10081.0,201.60000000059856,[19.467 20.027 75.448 86.658],7277.916287931444,7636.0,3108000000.0,11807223.469574407,3360.0,33841.0,36.09719416691251,0.33195119531792094,17.491121912508678,6.019365533232047,0.5250190144749318,0.10405713718877095,0.19323479813510563,0.6397182819164765,[0.097 0.099 0.374 0.43 ],0.0,0.0,0.0037989779503135156,15416666.666620893,[4.702 7.614 3.795 3.656],37.87698412687167
46,[1212. 1977.  716.  765.],10081.0,201.60000000059856,[22.32  25.054 63.333 90.893],7561.777905338773,7624.0,4227000000.0,15729576.414308114,3842.0,32777.0,37.50509823103057,0.3509175677016116,16.709850213272492,7.374119302460964,0.5945600044758733,0.13074099791687332,0.23112786429917667,0.8934629501041563,[0.111 0.124 0.314 0.451],0.0,0.0,0.003721215144146703,20967261.904699653,[6.012 9.807 3.552 3.795],37.817460317348036
47,[ 970. 1582.  709.  775.],10081.0,201.60000000059856,[19.946 18.87  71.638 91.146],7357.6400308095035,8072.0,3213000000.0,8320716.969305185,3344.0,35780.0,36.49261001294953,0.33972820156730227,17.796647158020036,6.121509926731773,0.4117700196416741,0.10078365241543498,0.1881757762126773,0.6480507886122409,[0.099 0.094 0.355 0.452],0.0,0.0,0.002589703382914779,15937499.999952681,[4.812 7.847 3.517 3.844],40.039682539563664
48,[ 888. 1443.  729.  797.],10081.0,201.60000000059856,[20.109 16.266 72.155 93.07 ],7265.510480148092,7944.0,2968500000.0,11593391.121933185,3637.0,36219.0,36.03566352618505,0.34091855966669615,17.83791290546573,6.069969181281696,0.491557566102206,0.10594187084614622,0.208015077869259,0.610058525939887,[0.1   0.081 0.358 0.462],0.0,0.0,0.003905471154432604,14724702.380908662,[4.405 7.158 3.616 3.953],39.404761904644914
