id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,cell_traffic,cell_dropped_traffic,num_requests,num_rejects,disconnects,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
29,[7011. 7317.  908.  803.],20161.0,403.19999999737746,[200.45   67.098  41.708  93.944],28385.7029319241,27948.0,65089500000.0,119699258.99683122,95023.0,76480.0,125136.0,70.39755699600164,2.3383760726153087,19.500620008928127,51.72931325189963,8.73366354341159,2.0219731164128762,0.14905014632210703,6.644114875254203,[0.497 0.166 0.103 0.233],0.8048577712764278,0.0018389949069639684,161432291.66771668,[17.388 18.147  2.252  1.992],69.31547619092704
30,[7223. 7651. 1014.  768.],20161.0,403.19999999737746,[190.966  78.268  43.81   90.156],27508.274846415872,25944.0,63024000000.0,111820369.03012182,86105.0,69380.0,109427.0,68.2215040087779,2.167828976737172,18.862358017955458,47.803726240884224,7.695950390967964,1.7873617380090274,0.14071722632805914,6.384107931154209,[0.474 0.194 0.109 0.224],0.8057604088032054,0.0017742505875558807,156309523.8105405,[17.914 18.976  2.515  1.905],64.34523809565661
31,[7634. 7928.  970.  803.],20161.0,403.19999999737746,[198.632  70.516  40.106  93.946],28318.183833554853,25648.0,64299000000.0,147467384.37247723,86908.0,69530.0,118429.0,70.23010722076921,2.2446902435393996,18.950647289320965,49.44204068640146,7.93014016485275,1.8397896929715787,0.1440900748970785,6.61207281384852,[0.493 0.175 0.099 0.233],0.8000414231140976,0.00229346310786291,159471726.19151345,[18.934 19.663  2.406  1.992],63.611111111524856
32,[7183. 7562. 1055.  763.],20161.0,403.19999999737746,[195.786  73.691  44.46   89.263],28021.981214808777,27072.0,64167000000.0,156756000.14814734,87511.0,70726.0,113985.0,69.49551414813918,2.213540994990204,18.95461534646099,47.868559536503454,8.021874637801155,1.8232726551262337,0.13664996775953575,6.532066861762809,[0.486 0.183 0.11  0.221],0.808195541131972,0.0024429379610726282,159144345.23913035,[17.815 18.755  2.617  1.892],67.14285714329387
33,[5596. 5881. 1000.  782.],20161.0,403.19999999737746,[207.071  60.903  43.936  91.29 ],29431.780088840293,32192.0,76641000000.0,214473081.42330775,101704.0,81543.0,128413.0,72.99186570319965,2.693398144933221,21.196170824859877,55.952940029507616,10.309545576209365,2.2584693219582364,0.15172858489162244,7.798174693715589,[0.514 0.151 0.109 0.226],0.8017678754031307,0.0027984118347008486,190081845.2393316,[13.879 14.586  2.48   1.939],79.84126984178916
34,[4538. 5192. 1297.  940.],20161.0,403.19999999737746,[125.667 100.092  67.622 109.819],22503.036450188156,20316.0,48867000000.0,131338205.26546134,130425.0,117812.0,139965.0,55.808334036470896,1.6520212291057168,19.724220028768414,32.526258842040356,4.719631545456064,1.0761866970884382,0.1333763206190169,5.04692227568077,[0.312 0.248 0.168 0.272],0.903293080314357,0.0026876666311715747,121197916.66745497,[11.255 12.877  3.217  2.331],50.3869047622325
35,[5139. 5958. 1236.  972.],20161.0,403.19999999737746,[126.023  98.862  64.226 114.089],22345.95215037634,21504.0,48726000000.0,104574723.86995143,110427.0,97427.0,168885.0,55.41875936306228,1.6725360845196222,19.76310698874064,33.37603162406361,4.832248195231809,1.1038638956400972,0.1408164277565597,4.846386587966867,[0.313 0.245 0.159 0.283],0.8822751682106731,0.002146179121412622,120848214.28650032,[12.746 14.777  3.065  2.411],53.33333333368023
36,[7578. 7904. 1005.  794.],20161.0,403.19999999737746,[188.574  75.517  46.247  92.862],27624.281254432426,23728.0,64851000000.0,126105298.24415672,90554.0,72732.0,153548.0,68.50920404353985,2.266236793809733,19.51986508605724,50.30495110287195,9.608827943052402,2.0695898020931502,0.13322751847626607,6.649670155250235,[0.468 0.187 0.115 0.23 ],0.8031892572387747,0.0019445389931405331,160840773.81056997,[18.795 19.603  2.493  1.969],58.849206349589124
37,[7536. 7874.  985.  772.],20161.0,403.19999999737746,[197.047  72.451  43.417  90.285],28276.71457105463,25360.0,67953000000.0,166802909.1527614,86985.0,69724.0,116512.0,70.12726196879684,2.323257774911862,19.3913000347205,49.1497318000446,8.757030839659596,1.9369574921878876,0.13937800704330142,7.00342244928327,[0.489 0.18  0.108 0.224],0.8015634879576938,0.002454680575585499,168534226.1915724,[18.69  19.529  2.443  1.915],62.8968253972345
38,[7250. 7557.  963.  828.],20161.0,403.19999999737746,[192.036  70.577  43.665  96.922],28187.873054196618,22048.0,71709000000.0,240510504.2737841,89580.0,71252.0,142489.0,69.90693183423649,2.3956748177173086,20.033926888547196,51.05406989597949,10.036493235249853,2.0901740985070183,0.15713506274490352,7.491394276077576,[0.476 0.175 0.108 0.24 ],0.795400759098013,0.003353979336956088,177849702.38210917,[17.981 18.743  2.388  2.054],54.68253968289535
39,[6854. 7281. 1003.  751.],20161.0,403.19999999737746,[199.192  70.47   45.472  88.066],28319.95259534286,26144.0,66478500000.0,200593488.19778898,84888.0,67864.0,108527.0,70.23449381316964,2.2984574177866897,19.268290263379793,48.39237432219197,8.76853915802722,1.9212836664847974,0.13526114776052775,6.851297058677645,[0.494 0.175 0.113 0.218],0.799453397417774,0.003017418988060636,164877232.14392957,[16.999 18.058  2.488  1.863],64.84126984169158
40,[5569. 5883. 1123.  812.],20161.0,403.19999999737746,[195.549  63.235  49.521  94.895],29599.615555688124,29584.0,85240500000.0,328446272.6003717,103747.0,82353.0,149598.0,73.40810365481214,2.9016417836415878,22.775060760874958,59.625798453073585,13.279055892999494,2.6770993502306433,0.14875254203660532,8.971033182877834,[0.485 0.157 0.123 0.235],0.7937868082932519,0.0038531715862808375,211409970.2394703,[13.812 14.591  2.785  2.014],73.37301587349312
41,[4420. 5105. 1305.  897.],20161.0,403.19999999737746,[119.79  112.157  66.626 104.627],22269.16526929864,19792.0,50364000000.0,180609764.15103325,125223.0,113384.0,116897.0,55.228325155737956,1.6244829125539477,19.838698477258074,30.81253692618181,5.154716189375854,1.0865532463667478,0.11685928277367194,5.336491245473935,[0.297 0.278 0.165 0.259],0.9054566653090886,0.0035860885583161237,124910714.28652674,[10.962 12.661  3.237  2.225],49.087301587620864
42,[6537. 7106.  852. 1084.],20161.0,403.19999999737746,[162.11   67.705  46.257 127.128],25626.412795473527,22672.0,43221000000.0,95632699.58025436,131084.0,113756.0,135446.0,63.554418916412615,2.04843013739397,20.09741580278756,47.118307897718246,6.880118535798279,1.586776449580874,0.192698774862358,4.416149992559893,[0.402 0.168 0.115 0.315],0.8678099539226756,0.002212644306708645,107194940.4768877,[16.213 17.624  2.113  2.688],56.230158730524465
43,[5233. 5805. 1105.  895.],20161.0,403.19999999737746,[125.678 106.417  66.88  104.225],23331.71551548451,20408.0,46069500000.0,107777681.01929343,123859.0,111806.0,77173.0,57.86348771262337,1.5948018451465895,19.520460294628244,33.36852713782311,5.015820581844435,1.123803382768712,0.1267298249094787,4.7401418580427555,[0.312 0.264 0.166 0.258],0.9026877336325984,0.0023394584490670275,114259672.61979079,[12.979 14.397  2.741  2.22 ],50.61507936540858
44,[6067. 6557.  917.  788.],20161.0,403.19999999737746,[199.386  73.806  37.539  92.469],30162.483684183368,33488.0,84388500000.0,216210775.72193903,119562.0,96263.0,143249.0,74.80403671491464,3.068022419522794,23.764495808739646,66.64970872045492,11.742535274776818,2.5886612767223847,0.14255245275531966,8.552700758890929,[0.495 0.183 0.093 0.229],0.8051303925996554,0.0025620881485266243,209296875.00136134,[15.047 16.262  2.274  1.954],83.05555555609577
45,[6246. 6960. 1051.  843.],20161.0,403.19999999737746,[136.926 106.007  62.109  98.158],23996.320012206586,17616.0,43959000000.0,111285833.68292011,108898.0,96823.0,76866.0,59.51173059919073,1.5901592182927757,18.797480283716087,33.43684714069538,4.896968289373301,1.1188929120579336,0.11770249491592678,4.479837309657259,[0.34  0.263 0.154 0.243],0.8891164208709067,0.0025315824673655023,109025297.61975676,[15.491 17.262  2.607  2.091],43.690476190760364
46,[6243. 6742.  952.  779.],20161.0,403.19999999737746,[197.114  76.196  38.653  91.237],29743.41881092511,31032.0,78126000000.0,266879028.25793222,109904.0,88102.0,138537.0,73.76474086337332,2.8325182282624257,22.604037498139974,62.48044651107028,10.681314522636292,2.3997817568572986,0.13139229204900552,8.039730172114478,[0.489 0.189 0.096 0.226],0.8016268743630806,0.003416007836801221,193764880.95364127,[15.484 16.721  2.361  1.932],76.96428571478631
47,[6470. 7123. 1111.  820.],20161.0,403.19999999737746,[140.233  98.02   69.56   95.387],24225.141161949883,17328.0,42100500000.0,122290289.41290763,105221.0,92431.0,94992.0,60.079215222333715,1.6329745548336052,18.724269629482663,36.568797302130186,5.681216396893603,1.2866425276523983,0.11110559992063886,4.533406081047567,[0.348 0.243 0.173 0.237],0.8784463177502589,0.002904722970342576,104415922.61972678,[16.047 17.666  2.755  2.034],42.97619047647001
48,[6115. 6607.  976. 1009.],20161.0,403.19999999737746,[150.809  77.717  56.8   117.874],24791.328993276842,20968.0,41409000000.0,143508030.50040287,140487.0,125017.0,118196.0,61.483381264019705,1.7891176032934815,19.200833291999405,42.32421555369474,6.572263967582897,1.440503943256783,0.16110311988492634,4.543425425326125,[0.374 0.193 0.141 0.292],0.8898830496771943,0.0034656241517641785,102700892.85781085,[15.166 16.386  2.421  2.502],52.00396825430651
