id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,num_requests,cell_traffic,cell_dropped_traffic,disconnects,num_rejects,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
10,[5442. 4514. 1891.    0.],10081.0,201.60000000059856,[75.565 77.464 48.571  0.   ],18154.41784573385,5440.0,127836.0,33783000000.0,4911935.635323748,232403.0,102119.0,90.04274301027438,6.145739509969649,60.55907152068247,69.35780830597638,6.253433650368588,1.7470489038785835,0.015077869259002083,5.192143636543993,[0.375 0.384 0.241 0.   ],0.7988281861134578,0.00014539666800828075,167574404.76140723,[26.994 22.391  9.38   0.   ],26.984126984046867
11,[5437. 4245. 2467.    0.],10081.0,201.60000000059856,[71.978 63.498 66.124  0.   ],16892.765591068826,11200.0,92716.0,39174000000.0,5962421.946969025,224561.0,64592.0,83.78516809377558,4.887134212875768,46.25057037992263,71.26550647614464,8.116251459098118,2.203650431504811,0.011903580993949014,6.5820851106041065,[0.357 0.315 0.328 0.   ],0.6966650847750119,0.00015220355202351114,194315476.18989927,[26.969 21.057 12.237  0.   ],55.55555555539061
12,[4972. 4319. 1631.    0.],10081.0,201.60000000059856,[66.869 80.655 54.076  0.   ],15653.074183439128,5000.0,56590.0,22888500000.0,4240899.784019753,224151.0,38953.0,77.63651514451628,2.7396488443606777,28.992361868862215,44.95838791846706,4.701938053861119,1.2987798829481203,0.013490725126475547,4.236881261779585,[0.332 0.4   0.268 0.   ],0.6883371620427637,0.00018528517744805266,113534226.1901391,[24.663 21.424  8.09   0.   ],24.801587301513663
13,[5393. 4927. 1375.    0.],10081.0,201.60000000059856,[81.869 83.502 36.229  0.   ],19135.000521686925,5504.0,122271.0,49849500000.0,5706440.338703626,237820.0,87102.0,94.9062618871348,6.336752306319265,60.858248189663726,82.63879478046965,9.507284871353862,2.622854875508382,0.007836524154349767,8.142644578910822,[0.406 0.414 0.18  0.   ],0.7123684275093849,0.00011447337162265672,247269345.2373611,[26.751 24.439  6.82   0.   ],27.301587301506242
14,[5595. 5186. 1114.    0.],10081.0,201.60000000059856,[81.6   91.658 28.342  0.   ],19034.150445281888,2688.0,90197.0,33831000000.0,876106.1911013809,224043.0,67187.0,94.40606311516191,6.162721952187741,62.048606289058625,62.61395844556369,5.51070598089709,1.5536157127269121,0.014482690209304632,4.775617498264061,[0.405 0.455 0.141 0.   ],0.7448917369757309,2.589655023798826e-05,167812499.99950176,[27.753 25.724  5.526  0.   ],13.333333333293746
15,[5061. 5187.  777.    0.],10081.0,201.60000000059856,[ 72.352 104.499  24.749   0.   ],16915.56263765272,4288.0,53647.0,22167000000.0,2071154.2383786798,201151.0,36790.0,83.89823746478517,3.2804682075190765,36.30314452931257,45.122039983906646,4.00430010104415,1.134212875706775,0.017458585457791886,3.2528518996131335,[0.359 0.518 0.123 0.   ],0.6857792607228737,9.343412452648892e-05,109955357.14253068,[25.104 25.729  3.854  0.   ],21.26984126977812
16,[4967. 3992. 2037.    0.],10081.0,201.60000000059856,[68.318 67.728 65.554  0.   ],16857.72178500443,7040.0,79705.0,41874000000.0,2864363.747786184,238874.0,52415.0,83.6113569338487,4.7823827001289825,48.21981946235493,67.55930508225352,7.236146785935947,1.9688522963991668,0.01150679496081738,6.50272790397778,[0.339 0.336 0.325 0.   ],0.657612445894235,6.840434990175727e-05,207708333.33271664,[24.638 19.802 10.104  0.   ],34.92063492053124
17,[5599. 4947. 1407.    0.],10081.0,201.60000000059856,[85.508 80.551 35.541  0.   ],19610.4383464019,2408.0,147900.0,51121500000.0,6450311.511930757,234177.0,111747.0,97.26435049300188,6.8300367027086875,63.3865687927785,86.90772336461488,9.995933451155468,2.774724729689515,0.00446384287273088,8.91846047019145,[0.424 0.4   0.176 0.   ],0.7555578093306288,0.0001261761003086912,253578869.04686618,[27.773 24.539  6.979  0.   ],11.944444444408981
18,[4719. 4040. 1578.    0.],10081.0,201.60000000059856,[60.88 83.76 56.96  0.  ],14827.477984591422,4696.0,31947.0,16143000000.0,1709425.6423645294,216764.0,18585.0,73.54170213564929,1.8327546870350735,21.558575538141056,34.375379552373715,3.3225372601485814,0.927388155936911,0.01983930165658169,2.9661739906755282,[0.302 0.415 0.283 0.   ],0.5817447647666447,0.00010589268675986678,80074404.76166701,[23.408 20.04   7.827  0.   ],23.293650793581634
19,[5441. 5378.  998.    0.],10081.0,201.60000000059856,[79.637 90.952 31.011  0.   ],18139.476759953464,6640.0,70385.0,28470000000.0,3912974.1040581036,190029.0,49583.0,89.96863783330309,4.581053466918017,45.04037297887114,57.60332393889087,5.700022043832006,1.542803293324075,0.016169030850114077,4.152068247197699,[0.395 0.451 0.154 0.   ],0.7044540740214534,0.000137442012787429,141220238.0948188,[26.989 26.677  4.95   0.   ],32.936507936410145
20,[5357. 4892. 1548.    0.],10081.0,201.60000000059856,[77.075 82.642 41.883  0.   ],18708.395237106964,280.0,157311.0,32230500000.0,5549198.204284826,234649.0,130794.0,92.79037415486656,6.25112588036956,63.97182819164765,71.62202092278812,6.107997547783912,1.742287471481004,0.01517706576728499,4.934133518500149,[0.382 0.41  0.208 0.   ],0.8314358182199592,0.00017217226553372817,159873511.90428725,[26.572 24.266  7.679  0.   ],1.3888888888847652
21,[5543. 4637. 1580.    0.],10081.0,201.60000000059856,[80.834 81.346 39.42   0.   ],19012.046040330348,2232.0,126625.0,34951500000.0,3918535.7859773925,233723.0,97885.0,94.2964291257196,6.6068842376754375,63.75002479912707,74.26938891807323,7.154586869973951,2.0141851006844558,0.011010812419402837,5.569090368019046,[0.401 0.404 0.196 0.   ],0.773030602171767,0.00011211352262356101,173370535.713771,[27.495 23.001  7.837  0.   ],11.0714285713957
22,[5075. 3884. 2329.    0.],10081.0,201.60000000059856,[68.61 67.22 65.77  0.  ],17003.70849403734,7432.0,124164.0,40657500000.0,5247397.736546117,238004.0,92692.0,84.33542552343764,4.908322587045071,48.96696756274179,76.2582842753744,8.485930414680432,2.3168336474556095,0.012895546076778097,6.898521972026584,[0.34  0.333 0.326 0.   ],0.7465287845108083,0.0001290634627447855,201674107.14225838,[25.174 19.266 11.553  0.   ],36.86507936496991
23,[5307. 4864. 1441.    0.],10081.0,201.60000000059856,[79.032 83.89  38.678  0.   ],19041.504760587966,120.0,150341.0,34794000000.0,6230101.868724112,239550.0,118823.0,94.44253923512045,6.404602717984913,63.98611248884039,77.16448319407773,7.819882330951217,2.1910524749528815,0.010018847336573752,5.9222299375061995,[0.392 0.416 0.192 0.   ],0.7903565893535363,0.0001790567876278701,172589285.71377328,[26.324 24.127  7.148  0.   ],0.595238095236328
24,[5380. 4891. 1645.    0.],10081.0,201.60000000059856,[77.271 81.616 42.713  0.   ],18781.994297524176,112.0,157115.0,31930500000.0,7287051.937179149,234012.0,129194.0,93.15541264518102,6.374843765500034,63.991667493304234,74.48209995005553,6.830008100563677,1.9109215355619482,0.01150679496081738,5.117746255331812,[0.383 0.405 0.212 0.   ],0.8222894058492187,0.00022821602972641046,158385416.6661964,[26.687 24.261  8.16   0.   ],0.5555555555539061
