id,sleep_switches,steps,time,sleep_time,energy_consumption,disconnects,num_requests,num_rejects,cell_traffic,cell_dropped_traffic,ant_switches,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
33,[1337. 1338.    0.    0.],10081.0,201.60000000059856,[ 26.771 174.829   0.      0.   ],13704.139529758797,60090.0,16182.0,15004.0,4104000000.0,0.0,56.0,67.97013951867255,0.3535363555202792,16.991965082829083,6.473261773844883,0.48604108655805284,0.15484574942962007,0.0013887511159607182,0.5167146116456701,[0.133 0.867 0.    0.   ],0.9272030651340997,0.0,20357142.857082415,[6.632 6.637 0.    0.   ],0.27777777777695306
34,[1067. 1068.    0.    0.],10081.0,201.60000000059856,[ 18.113 183.487   0.      0.   ],13334.615548707381,68608.0,12781.0,11957.0,2889000000.0,0.0,72.0,66.13736508631833,0.20815395298085684,17.71689316536058,3.788827183916841,0.2570959967304949,0.08322587044936018,0.0006943755579803591,0.3382600932447178,[0.09 0.91 0.   0.  ],0.935529301306627,0.0,14330357.142814595,[5.293 5.298 0.    0.   ],0.3571428571417968
35,[1106. 1107.    0.    0.],10081.0,201.60000000059856,[ 17.747 183.853   0.      0.   ],13642.925306810122,68139.0,13289.0,12466.0,2913000000.0,0.0,56.0,67.66652765998494,0.21164567007241503,17.92520583275469,3.739524350457216,0.2450413261785513,0.07955559964289256,0.0009919650828290843,0.3409383989683563,[0.088 0.912 0.    0.   ],0.9380690796899691,0.0,14449404.76186186,[5.486 5.491 0.    0.   ],0.27777777777695306
36,[1360. 1361.    0.    0.],10081.0,201.60000000059856,[ 25.634 175.966   0.      0.   ],13834.848910693105,60992.0,16135.0,14990.0,4092000000.0,69724.77761974424,48.0,68.61843522809819,0.3290149786727456,17.702212082134707,6.144550854770214,0.42725627145638323,0.13798234302152565,0.0007935720662632675,0.5086796944747545,[0.127 0.873 0.    0.   ],0.9290362565850635,1.703929071841257e-05,20297619.047558784,[6.746 6.751 0.    0.   ],0.23809523809453118
37,[1328. 1329.    0.    0.],10081.0,201.60000000059856,[ 23.62 177.98   0.     0.  ],13683.157678459262,63729.0,15986.0,14952.0,4120500000.0,371276.0721770838,56.0,67.86607319936167,0.3002083126673906,17.244717785933936,5.409413395720856,0.3977662798087939,0.1222100982045432,0.002182323182223986,0.5187977383196112,[0.117 0.883 0.    0.   ],0.9353184036031528,9.01046164730212e-05,20438988.095177412,[6.587 6.592 0.    0.   ],0.27777777777695306
38,[1311. 1311.    0.    0.],10081.0,201.60000000059856,[ 24.478 177.122   0.      0.   ],13587.562539477636,63211.0,15557.0,14480.0,4023000000.0,748049.1299491863,80.0,67.39193799957155,0.31330225176073373,17.49866084713818,5.831985973064567,0.42073464486633666,0.1328241245908144,0.0012895546076778098,0.5132427338557682,[0.121 0.879 0.    0.   ],0.930770714147972,0.000185943109607056,19955357.142797895,[6.503 6.503 0.    0.   ],0.39682539682421863
39,[1315. 1316.    0.    0.],10081.0,201.60000000059856,[ 25.703 175.897   0.      0.   ],13687.32648339407,62027.0,15853.0,14771.0,4054500000.0,1389972.8854865583,64.0,67.88674974402345,0.33488741196309346,16.845947822636642,5.989521811931423,0.4626018586152855,0.14254538240253944,0.0013887511159607182,0.5134411268723341,[0.127 0.873 0.    0.   ],0.9317479341449568,0.00034282226797054094,20111607.142797433,[6.523 6.528 0.    0.   ],0.3174603174593749
40,[1423. 1424.    0.    0.],10081.0,201.60000000059856,[ 24.791 176.809   0.      0.   ],13724.303684501012,62427.0,16585.0,15504.0,4152000000.0,36882.063325650655,72.0,68.07015020581817,0.3180636841583131,17.366134312072216,5.795241721804488,0.38321386405959734,0.1270707271104057,0.000892768574546176,0.5100684455907152,[0.123 0.877 0.    0.   ],0.9348206210431113,8.882963228721256e-06,20595238.095176946,[7.059 7.063 0.    0.   ],0.3571428571417968
41,[1061. 1062.    0.    0.],10081.0,201.60000000059856,[ 18.262 183.338   0.      0.   ],13600.421193793194,68314.0,12985.0,12168.0,2910000000.0,0.0,80.0,67.4557146800378,0.21569288761035738,17.301061402638627,3.8507103617774527,0.23667082082305427,0.08044836821743874,0.000892768574546176,0.35056046027179844,[0.091 0.909 0.    0.   ],0.937081247593377,0.0,14434523.809480954,[5.263 5.268 0.    0.   ],0.39682539682421863
42,[1141. 1142.    0.    0.],10081.0,201.60000000059856,[ 22.205 179.395   0.      0.   ],13522.47272352974,65419.0,13557.0,12569.0,2836500000.0,69724.77761974424,48.0,67.06910387623168,0.26457692689217194,17.960123003670272,4.864417909538251,0.2899588461184707,0.10296597559765897,0.0013887511159607182,0.33895446880269814,[0.11 0.89 0.   0.  ],0.9271225197315041,2.4581271856070594e-05,14069940.476148702,[5.66  5.665 0.    0.   ],0.23809523809453118
43,[1063. 1064.    0.    0.],10081.0,201.60000000059856,[ 19.915 181.685   0.      0.   ],13472.965619821125,67693.0,12859.0,11961.0,2839500000.0,69724.77761974424,56.0,66.8235572850774,0.23291340144826933,17.552623747644084,4.189537698625981,0.2675621687738158,0.08907846443805179,0.0004959825414145422,0.3418311675429025,[0.099 0.901 0.    0.   ],0.9301656427404931,2.4555301151521128e-05,14084821.42852961,[5.273 5.278 0.    0.   ],0.27777777777695306
44,[1320. 1321.    0.    0.],10081.0,201.60000000059856,[ 30.294 171.306   0.      0.   ],13797.840056024994,58721.0,16062.0,14730.0,3996000000.0,305627.8148502475,64.0,68.43487777016635,0.39757960519788804,16.89395893264557,7.571954582113704,0.5847681764912415,0.18262077174883445,0.0012895546076778098,0.5090764805078861,[0.15 0.85 0.   0.  ],0.9170713485244677,7.648343714971159e-05,19821428.571369722,[6.548 6.553 0.    0.   ],0.3174603174593749
45,[1030. 1031.    0.    0.],10081.0,201.60000000059856,[ 19.521 182.079   0.      0.   ],13406.291717164755,68287.0,12716.0,11835.0,2814000000.0,305627.8148502475,56.0,66.49286636822148,0.23108818569586395,16.64120622954072,4.107135990824678,0.2620616004513046,0.08888007142148596,0.0004959825414145422,0.34490625929967267,[0.097 0.903 0.    0.   ],0.9307172066687638,0.00010860974230641347,13958333.33329189,[5.109 5.114 0.    0.   ],0.27777777777695306
46,[1335. 1336.    0.    0.],10081.0,201.60000000059856,[ 29.455 172.145   0.      0.   ],13897.140101388852,59627.0,16057.0,14801.0,3922500000.0,1239772.3028105309,80.0,68.92738865878829,0.38829481202260857,17.31891677412955,7.099424807205019,0.5674700680564824,0.16853486757266145,0.0011903580993949012,0.48903878583473864,[0.146 0.854 0.    0.   ],0.9217786635112412,0.0003160668713347434,19456845.23803747,[6.622 6.627 0.    0.   ],0.39682539682421863
47,[1116. 1117.    0.    0.],10081.0,201.60000000059856,[ 22.007 179.593   0.      0.   ],13543.45882552785,66414.0,13509.0,12498.0,2980500000.0,36882.063325650655,104.0,67.1731912782661,0.25989485170121884,17.458585457791887,4.754620167638357,0.3039389757739922,0.10038686638230335,0.0006943755579803591,0.34976688820553514,[0.109 0.891 0.    0.   ],0.9251610037752609,1.2374455066482354e-05,14784226.190432295,[5.536 5.541 0.    0.   ],0.5158730158714843
48,[1134. 1135.    0.    0.],10081.0,201.60000000059856,[ 22.769 178.831   0.      0.   ],13590.430493876971,65444.0,13927.0,12930.0,2868000000.0,166754.97894195223,80.0,67.40616255268856,0.268544787223488,17.28717389147902,4.8475874338078295,0.3045646451573827,0.10177561749826407,0.0007935720662632675,0.3329034817974407,[0.113 0.887 0.    0.   ],0.9284124362748618,5.8143298096915e-05,14226190.476148238,[5.625 5.63  0.    0.   ],0.39682539682421863
