id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,num_requests,cell_traffic,cell_dropped_traffic,disconnects,num_rejects,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
21,[4735. 3756. 2199.   75.],10081.0,201.60000000059856,[81.95  33.91  75.872  9.868],17012.572281851353,19776.0,34293.0,32790000000.0,177926898.79603523,55355.0,27885.0,84.37938836350814,5.909096319809769,52.1555401249876,36.902379277407455,8.024707386551212,1.3931157623251662,0.03739708362265648,6.240353139569487,[0.406 0.168 0.376 0.049],0.8131397078120899,0.0054262549190617635,162648809.5233266,[23.487 18.631 10.908  0.372],98.09523809494685
22,[3967. 3579. 1687.  236.],10081.0,201.60000000059856,[67.859 42.353 58.754 32.634],14284.76196885112,19632.0,23425.0,24978000000.0,139479589.92406365,117793.0,18640.0,70.84992544811973,2.8517805773237095,30.514433091955162,27.03555778948514,4.735536350373705,0.9799623053268525,0.03342922329134015,5.196508282908441,[0.337 0.21  0.291 0.162],0.7957310565635005,0.005584097602853057,123898809.52344167,[19.678 17.753  8.368  1.171],97.38095238066326
23,[4674. 3871. 1861.   97.],10081.0,201.60000000059856,[89.61  40.328 58.664 12.998],16750.327078823393,21072.0,35573.0,31839000000.0,188724485.55542055,93204.0,28702.0,83.07869794079193,4.447971431405637,38.402539430612045,39.53669448747818,8.514600031279532,1.6191846047019145,0.02946136296002381,6.904870548556691,[0.444 0.2   0.291 0.064],0.8068478902538442,0.005927462720419,157931547.6185787,[23.185 19.201  9.231  0.481],104.5238095234992
24,[4704. 4202. 1634.  150.],10081.0,201.60000000059856,[84.924 40.851 55.062 20.763],16186.42240779549,19948.0,29398.0,29257500000.0,161174995.21619374,89034.0,22993.0,80.28182922227118,4.022934232714993,36.80230135899216,37.23687947619578,7.629223234850279,1.5099692490824324,0.029560559468306716,6.170221208213471,[0.421 0.203 0.273 0.103],0.7821280359208109,0.005508843722676023,145126488.0948072,[23.333 20.843  8.105  0.744],98.94841269811891
25,[4408. 3318. 2190.   95.],10081.0,201.60000000059856,[86.902 36.238 66.007 12.453],16606.156890273756,20100.0,29838.0,34548000000.0,206166663.50595418,94217.0,23307.0,82.36363897566035,4.718103362761626,41.24352742783454,40.695816481964854,10.021249436367249,1.6960618986211686,0.025791092153556194,7.351354032338062,[0.431 0.18  0.327 0.062],0.7811180374019706,0.0059675426509770224,171369047.61853883,[21.865 16.458 10.863  0.471],99.70238095208494
26,[3881. 3639. 1879.  184.],10081.0,201.60000000059856,[64.145 48.638 63.533 25.284],14513.958182669341,18848.0,20240.0,25974000000.0,111533044.11171779,119513.0,15679.0,71.98669865424253,3.2549945441920567,34.98462454121615,28.14592097476778,5.111112421232113,0.9868068643983732,0.03700029758952485,5.158020037694673,[0.318 0.241 0.315 0.125],0.7746541501976285,0.004294026492327627,128839285.71390319,[19.251 18.051  9.32   0.913],93.49206349178591
27,[3571. 3114. 1700.  176.],10081.0,201.60000000059856,[77.071 35.988 62.877 25.664],16586.67619841261,13932.0,18408.0,32662500000.0,151291123.6088997,41849.0,12477.0,82.26701814508179,5.406209701418787,49.88989187580597,35.60780507485886,6.885345047202324,1.2951096121416525,0.03819065568891975,5.940581291538538,[0.382 0.179 0.312 0.127],0.6778031290743155,0.004631951736973585,162016369.047138,[17.713 15.446  8.433  0.873],69.10714285693767
28,[4972. 4020. 2111.   98.],10081.0,201.60000000059856,[85.421 31.58  71.01  13.589],17291.535025191522,19972.0,36232.0,31318500000.0,167821955.8445886,59630.0,29320.0,85.76299486752546,5.974566015276481,48.83801210197401,40.17689224119121,8.241703325481422,1.5455807955559964,0.02856859438547763,6.1664517408987205,[0.424 0.157 0.352 0.067],0.8092294104658865,0.005358556630891921,155349702.38049114,[24.663 19.94  10.471  0.486],99.06746031716618
29,[4438. 3675. 1835.  149.],10081.0,201.60000000059856,[84.748 38.221 57.789 20.842],16133.291223327982,20544.0,32068.0,31417500000.0,146057468.78010577,91301.0,25945.0,80.01830782326451,4.19545679992065,36.88562642594981,35.55546922733491,6.1362323288272185,1.3039381013788314,0.0364051185398274,6.3872631683364745,[0.42  0.19  0.287 0.103],0.8090619932643134,0.0046489207855528215,155840773.8090611,[22.014 18.229  9.102  0.739],101.90476190445935
30,[4826. 4262. 1629.   89.],10081.0,201.60000000059856,[93.829 42.277 53.675 11.819],17324.44202816311,22084.0,33134.0,34602000000.0,221613833.67290124,80812.0,25931.0,85.926207857166,4.747148100386891,40.21585160202361,41.812268702505,10.221915621046195,1.803987699632973,0.027279039777799823,7.445590715206825,[0.465 0.21  0.266 0.059],0.7826100078469246,0.00640465388338539,171636904.76139516,[23.938 21.141  8.08   0.441],109.54365079332555
31,[4301. 3857. 1610.  172.],10081.0,201.60000000059856,[83.526 38.016 55.414 24.644],16206.936683388312,21972.0,30870.0,36744000000.0,246929634.6308942,86397.0,23867.0,80.38357644770987,4.425195913103909,39.336176966570775,40.22141582142901,8.119216388260309,1.5826802896538041,0.028271004860628907,7.870945342723936,[0.414 0.189 0.275 0.122],0.7731454486556527,0.006720270918541645,182261904.76136363,[21.334 19.132  7.986  0.853],108.98809523777165
32,[4850. 4420. 1635.  114.],10081.0,201.60000000059856,[86.723 44.834 54.434 15.609],16891.24155134363,21444.0,27546.0,36432000000.0,239555679.5952689,91847.0,20521.0,83.77760912281794,4.629937506199815,40.89991072314255,41.418461911837056,9.932993470639483,1.7589524848725324,0.02747743279436564,7.727606388255134,[0.43  0.222 0.27  0.077],0.74497204675815,0.0065754194003971485,180714285.71374917,[24.058 21.925  8.11   0.565],106.36904761873181
33,[4068. 3721. 1743.  158.],10081.0,201.60000000059856,[83.249 38.561 58.777 21.013],16653.776004780488,21732.0,25891.0,38163000000.0,169462087.78850165,90968.0,19038.0,82.59982146998931,4.91514730681483,42.37357405019343,41.57198365903667,7.0527369728616165,1.4478722348973316,0.036702708064676126,7.317825612538439,[0.413 0.191 0.292 0.104],0.7353134293770036,0.004440481298338748,189300595.2375332,[20.179 18.457  8.646  0.784],107.797619047299
34,[3875. 2904. 2176.  171.],10081.0,201.60000000059856,[77.579 31.816 65.567 26.638],16471.66032950033,14440.0,20116.0,32236500000.0,151742221.8981299,58423.0,13593.0,81.69655951542035,5.731574248586736,47.71550441424462,40.85432158467962,7.8115367217047265,1.478821545481599,0.04067056839599246,5.875012399563535,[0.385 0.158 0.325 0.132],0.6757307615828196,0.004707155612368896,159903273.80904904,[19.221 14.405 10.794  0.848],71.62698412677146
35,[3948. 3137. 1970.  187.],10081.0,201.60000000059856,[70.531 32.804 68.903 29.362],15332.069773039904,21840.0,34289.0,30346500000.0,132193884.56653151,63878.0,29079.0,76.04438931176965,4.804285289157913,45.34470786628311,30.595028739453365,5.798993661766324,1.100684455907152,0.026981450252951095,5.897232417418907,[0.35  0.163 0.342 0.146],0.8480562279448219,0.004356149294532533,150528273.80907688,[19.583 15.561  9.772  0.928],108.3333333330117
36,[3011. 2382. 1853.  287.],10081.0,201.60000000059856,[52.265 29.76  75.524 44.051],12650.40089807158,19580.0,24489.0,27211500000.0,105609139.06458357,98288.0,21250.0,62.74377987338009,2.303501636742388,28.692788413847833,19.049664438036775,3.2107860197860214,0.6391231028667791,0.05356611447277056,5.205039182620772,[0.259 0.148 0.375 0.219],0.8677365347707133,0.0038810480519112715,134977678.57102782,[14.936 11.815  9.191  1.424],97.1230158727275
37,[4521. 3788. 1885.   84.],10081.0,201.60000000059856,[89.62  43.499 57.688 10.793],17196.192661569956,21392.0,33535.0,39822000000.0,243314156.14175344,79272.0,26563.0,85.29011338938925,4.947921833151539,40.72016665013391,42.10554988337123,9.273464202221243,1.7179843269516912,0.02678305723638528,8.51433389544688,[0.445 0.216 0.286 0.054],0.7920978082600268,0.006110043597552946,197529761.90417543,[22.426 18.79   9.35   0.417],106.11111111079606
38,[3047. 2735. 1996.  213.],10081.0,201.60000000059856,[48.599 37.231 82.932 32.838],12842.85278035345,18624.0,20458.0,26707500000.0,129990940.3120475,129731.0,17195.0,63.69830761012041,2.5177660946334917,30.16089673643488,20.30608550218939,3.38709963309193,0.6726515226664022,0.03223886519194524,5.291240948318619,[0.241 0.185 0.411 0.163],0.8405024929123082,0.00486720735044641,132477678.57103524,[15.114 13.566  9.901  1.057],92.3809523806781
39,[4602. 3536. 2232.   84.],10081.0,201.60000000059856,[84.615 38.599 67.145 11.241],16879.791532623567,18432.0,27194.0,38577000000.0,240963462.21834952,92363.0,20873.0,83.72081902897621,5.032595972621777,41.91052474952882,41.122635914644434,8.463339764739976,1.5562940184505505,0.023707965479615116,7.797440730086301,[0.42  0.191 0.333 0.056],0.767559020372141,0.006246298629192252,191354166.66609854,[22.827 17.54  11.071  0.417],91.42857142829997
40,[3465. 3488. 1750.  196.],10081.0,201.60000000059856,[57.767 49.608 67.087 27.138],14484.258695188857,17776.0,22570.0,30952500000.0,86429975.37314962,154927.0,18120.0,71.83939438144921,3.414343815097669,36.10356115464736,28.114687389732985,3.4427058073286765,0.7979367126277155,0.0410673544291241,5.2144628509076485,[0.287 0.246 0.333 0.135],0.8028356225077536,0.0027923423107390232,153534226.19002035,[17.187 17.302  8.681  0.972],88.17460317434139
41,[2648. 2327. 1460.  343.],10081.0,201.60000000059856,[55.562 34.063 50.059 61.916],13489.462850177579,13012.0,18669.0,26622000000.0,124712616.2507177,106679.0,14439.0,66.9053806674796,3.714869556591617,38.94375557980359,25.038918064874718,4.189852786156877,0.8040868961412558,0.03848824521376847,4.856958635056046,[0.276 0.169 0.248 0.307],0.7734211794954202,0.004684569763756205,132053571.42817935,[13.135 11.543  7.242  1.701],64.54365079345916
42,[4693. 4538. 1839.   15.],10081.0,201.60000000059856,[76.107 57.957 65.733  1.803],16974.758274656044,13128.0,21235.0,22393500000.0,60782735.44802781,39284.0,15772.0,84.19183748960457,4.241087193730818,35.020732070231126,35.958115199572816,5.236852368169018,1.0779684555103661,0.02033528419799623,3.837416922924313,[0.378 0.287 0.326 0.009],0.7427360489757476,0.002714302607811544,111078869.04728925,[23.279 22.51   9.122  0.074],65.11904761885428
43,[4199. 3910. 1554.    8.],10081.0,201.60000000059856,[93.226 48.199 59.24   0.935],18201.5372197803,10408.0,18014.0,27064500000.0,70083739.46284454,27747.0,11289.0,90.27644687917139,5.292332109909956,37.97440730086301,42.07525927225901,6.353484535790989,1.3753595873425255,0.01735938894950898,4.451740898720365,[0.462 0.239 0.294 0.005],0.6266792494726324,0.0025895080072731638,134248511.9043633,[20.828 19.395  7.708  0.04 ],51.62698412683085
44,[4136. 3549. 1808.  122.],10081.0,201.60000000059856,[94.425 32.529 57.894 16.752],17690.463622026855,17688.0,26060.0,38832000000.0,163942987.51497847,88095.0,17626.0,87.74161106053845,5.467235393314313,39.829382005753395,49.333798082898866,9.757081022189713,1.857057831564329,0.03313163376649142,7.302152564229739,[0.468 0.161 0.287 0.083],0.6763622409823484,0.004221852789322684,192619047.61847574,[20.516 17.604  8.968  0.605],87.73809523783474
45,[4266. 3451. 2186.   32.],10081.0,201.60000000059856,[90.308 41.98  64.992  4.32 ],18266.733818414566,9184.0,15318.0,31041000000.0,105284989.88866645,31618.0,8312.0,90.59981062599495,6.006864398373408,42.002182323182225,47.53865757904572,8.060201708866536,1.5736534074000594,0.016962602916377342,5.207419898819562,[0.448 0.208 0.322 0.021],0.542629586107847,0.003391804062004009,153973214.28525713,[21.161 17.118 10.843  0.159],45.5555555554203
46,[4039. 3427. 1842.  157.],10081.0,201.60000000059856,[88.944 30.817 58.482 23.357],17357.80918603606,16568.0,23633.0,40725000000.0,164222319.4803232,77912.0,15460.0,86.09170313478336,5.6348378137092086,42.87312766590616,50.19810130736323,8.946835502272235,1.7708560658664816,0.03908342426346593,7.383791290546573,[0.441 0.153 0.29  0.116],0.6541700165023484,0.004032469477724327,202008928.5708288,[20.035 16.999  9.137  0.779],82.18253968229568
47,[4559. 3733. 2297.   53.],10081.0,201.60000000059856,[79.614 46.487 68.672  6.827],17470.634105068882,7288.0,13852.0,27634500000.0,75717887.922514,30429.0,7613.0,86.65129503554671,5.341930364051427,38.359686539033824,45.515807189015085,7.377536875333055,1.4143438150977086,0.018351354032338063,4.22716000396786,[0.395 0.231 0.341 0.034],0.5495957262489172,0.0027399767653662633,137075892.8567359,[22.614 18.517 11.394  0.263],36.15079365068632
48,[4172. 3714. 2007.   66.],10081.0,201.60000000059856,[72.622 50.967 69.066  8.945],16603.385250672392,8728.0,17870.0,22875000000.0,58569403.916955955,50501.0,12281.0,82.34989212712291,4.4934431108025645,36.02777502231921,39.09687371828625,4.892924360082632,1.0460271798432694,0.030750917567701617,3.6257315742485865,[0.36  0.253 0.343 0.044],0.687241186345831,0.002560411100194796,113467261.90442502,[20.694 18.423  9.955  0.327],43.293650793522254
