id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,cell_traffic,cell_dropped_traffic,num_requests,disconnects,num_rejects,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
30,[1523. 1524.    0.    0.],10081.0,201.60000000059856,[ 22.972 178.628   0.      0.   ],13424.441431697815,20272.0,4644000000.0,0.0,10433.0,1084.0,9325.0,66.58288578362344,0.43686142247792553,18.685844658268028,7.586598137601775,0.5456027790813032,0.16377343517508183,0.003372681281618887,0.554706874318024,[0.114 0.886 0.    0.   ],0.8937985239145021,0.0,23035714.28564589,[7.555 7.56  0.    0.   ],100.555555555257
31,[1546. 1547.    0.    0.],10081.0,201.60000000059856,[ 24.198 177.402   0.      0.   ],13478.84471323865,19328.0,4609500000.0,146379.90078913025,10314.0,1075.0,9155.0,66.85271656202153,0.46336672949111885,18.653704989584366,8.066875311509117,0.619541564360603,0.17785933935125484,0.0034718777899017954,0.5528221406606487,[0.12 0.88 0.   0.  ],0.8876284661624976,3.1756134242136943e-05,22864583.333265446,[7.669 7.674 0.    0.   ],95.87301587273123
32,[1505. 1506.    0.    0.],10081.0,201.60000000059856,[ 22.326 179.274   0.      0.   ],13395.417151991438,18872.0,4683000000.0,823487.7434190338,10734.0,1074.0,9680.0,66.43893042350821,0.42003769467314434,18.583870647753198,7.337469295292609,0.5077220046858717,0.15583771451244915,0.00317428826505307,0.5654200972125781,[0.111 0.889 0.    0.   ],0.9018073411589342,0.00017584619761243516,23229166.666597698,[7.465 7.47  0.    0.   ],93.61111111083318
33,[1343. 1344.    0.    0.],10081.0,201.60000000059856,[ 21.455 180.145   0.      0.   ],13361.71638262395,16072.0,4608000000.0,1426915.5457318325,7010.0,924.0,5961.0,66.27178049112301,0.4206725523261548,18.431901597063785,7.397179248587416,0.5923794666656118,0.16407102469993057,0.003967860331316337,0.5268326554905267,[0.106 0.894 0.    0.   ],0.8503566333808844,0.00030966049169527614,22857142.857074995,[6.662 6.667 0.    0.   ],79.72222222198552
34,[1311. 1312.    0.    0.],10081.0,201.60000000059856,[ 19.38 182.22   0.     0.  ],13310.35413856069,17080.0,3630000000.0,673321.3546760984,4511.0,712.0,3565.0,66.0170327276902,0.42503719869060674,22.16129352246801,6.754005580336628,0.41287139496925823,0.12320206328737228,0.0027775022319214363,0.3545283206031148,[0.096 0.904 0.    0.   ],0.7902904012414099,0.00018548797649479295,18005952.380898923,[6.503 6.508 0.    0.   ],84.72222222197068
35,[1490. 1491.    0.    0.],10081.0,201.60000000059856,[ 21.881 179.719   0.      0.   ],13425.571561986428,18184.0,3693000000.0,0.0,3946.0,1027.0,2874.0,66.58849103254924,0.49756968554707065,22.541811328241245,7.631942759731151,0.4694873258294878,0.1434381509770856,0.003967860331316337,0.35274278345402243,[0.109 0.891 0.    0.   ],0.7283324885960466,0.0,18318452.38089799,[7.391 7.396 0.    0.   ],90.19841269814489
36,[1071. 1072.    0.    0.],10081.0,201.60000000059856,[ 14.848 186.752   0.      0.   ],13063.649291378244,14328.0,4455000000.0,0.0,6895.0,692.0,6150.0,64.79341975684282,0.28394008530899656,18.129153853784345,5.250199997757257,0.30844930480437227,0.09423668286876302,0.0029758952484872534,0.48209503025493505,[0.074 0.926 0.    0.   ],0.8919506889050036,0.0,22098214.285648674,[5.312 5.317 0.    0.   ],71.07142857121755
37,[1477. 1478.    0.    0.],10081.0,201.60000000059856,[ 21.249 180.351   0.      0.   ],13355.065691327995,19208.0,4516500000.0,0.0,10007.0,1037.0,8999.0,66.23879422341165,0.4086102569189542,18.618787818668782,6.929856952066549,0.47204039681823484,0.1420493998611249,0.002876698740204345,0.530899712330126,[0.105 0.895 0.    0.   ],0.8992705106425503,0.0,22403273.809457295,[7.326 7.331 0.    0.   ],95.27777777749489
38,[1240. 1240.    0.    0.],10081.0,201.60000000059856,[ 16.76 184.84   0.     0.  ],13155.771873872669,18928.0,4501500000.0,146379.90078913025,7429.0,899.0,6623.0,65.25033168271501,0.33266541017756074,18.541811328241245,5.751444776277415,0.3626305151623602,0.10990973117746256,0.0030750917567701616,0.5035214760440433,[0.083 0.917 0.    0.   ],0.8915062592542738,3.25180274995291e-05,22328869.047552753,[6.151 6.151 0.    0.   ],93.88888888861013
39,[1494. 1495.    0.    0.],10081.0,201.60000000059856,[ 21.74 179.86   0.     0.  ],13375.476726344428,19520.0,4540500000.0,655298.4070280162,9231.0,1037.0,8226.0,66.34002939361528,0.41726019244122303,18.63069139966273,6.950303514108838,0.4822909202044067,0.14770360083325068,0.0029758952484872534,0.5320900704295208,[0.108 0.892 0.    0.   ],0.8911277218069549,0.00014432296157427952,22522321.42850456,[7.411 7.416 0.    0.   ],96.82539682510935
40,[1212. 1212.    0.    0.],10081.0,201.60000000059856,[ 18.199 183.401   0.      0.   ],13212.263205184885,15796.0,4557000000.0,0.0,5609.0,763.0,4722.0,65.53051882343576,0.35060013887511016,18.388651919452435,6.247917787075031,0.4261958295791749,0.1269715306021228,0.0023807161987898025,0.4876500347187779,[0.09 0.91 0.   0.  ],0.8418612943483686,0.0,22604166.666599553,[6.012 6.012 0.    0.   ],78.35317460294198
41,[1367. 1367.    0.    0.],10081.0,201.60000000059856,[ 21.282 180.318   0.      0.   ],13389.801431711408,17388.0,3670500000.0,753655.2498800623,4532.0,934.0,3487.0,66.4110774313444,0.4675726614423182,22.097014185100683,7.484406815410186,0.5185425570974825,0.14512449161789506,0.004563039381013789,0.3665310981053467,[0.106 0.894 0.    0.   ],0.7694174757281553,0.00020532768011989166,18206845.23804118,[6.781 6.781 0.    0.   ],86.24999999974392
42,[1010. 1011.    0.    0.],10081.0,201.60000000059856,[ 22.134 179.466   0.      0.   ],13403.250181946603,13940.0,3372000000.0,0.0,4118.0,230.0,3051.0,66.47778088454905,0.4563039381013802,21.764110703303245,7.430959062142174,0.42799803353557003,0.13113778395000497,0.0030750917567701616,0.3177264160301557,[0.11 0.89 0.   0.  ],0.7408936376881982,0.0,16726190.476140816,[5.01  5.015 0.    0.   ],69.1468253966201
43,[934. 935.   0.   0.],10081.0,201.60000000059856,[ 20.852 180.748   0.      0.   ],13346.861671719882,15060.0,3580500000.0,0.0,4173.0,187.0,3152.0,66.19810371846094,0.41757762126773196,21.854577918857256,6.940030461361836,0.4126661033110374,0.1266739410772741,0.0034718777899017954,0.3487749231227061,[0.103 0.897 0.    0.   ],0.7553318955188114,0.0,17760416.666613936,[4.633 4.638 0.    0.   ],74.70238095215916
44,[1785. 1786.    0.    0.],10081.0,201.60000000059856,[ 29.477 172.123   0.      0.   ],13725.254482958362,26920.0,4609500000.0,0.0,5765.0,1186.0,4342.0,68.07486600017096,0.5836722547366294,19.60837218529908,10.38061768559442,0.7563841978706581,0.22339053665310982,0.0038686638230334292,0.4960817379228251,[0.146 0.854 0.    0.   ],0.7531656548135299,0.0,22864583.333265446,[8.854 8.859 0.    0.   ],133.53174603134957
45,[1023. 1024.    0.    0.],10081.0,201.60000000059856,[ 21.625 179.975   0.      0.   ],13403.212669147553,16888.0,3687000000.0,0.0,5252.0,318.0,4192.0,66.47759482761492,0.4565420097212593,22.536653109810533,7.013484929319412,0.416353388106489,0.12994742585061006,0.003571074298184704,0.3681182422378732,[0.107 0.893 0.    0.   ],0.7981721249047982,0.0,18288690.476136178,[5.074 5.079 0.    0.   ],83.76984126959256
46,[1741. 1742.    0.    0.],10081.0,201.60000000059856,[ 27.53 174.07   0.     0.  ],13639.295067269757,25776.0,4491000000.0,0.0,5263.0,1128.0,3969.0,67.6485223056538,0.5597857355421066,19.471877789901797,9.426150111097524,0.6653414310093876,0.1952187283007638,0.0034718777899017954,0.4678107330621962,[0.137 0.863 0.    0.   ],0.7541326239787194,0.0,22276785.714219574,[8.636 8.641 0.    0.   ],127.85714285676325
47,[1078. 1079.    0.    0.],10081.0,201.60000000059856,[ 22.584 179.016   0.      0.   ],13435.269964355437,15072.0,3766500000.0,0.0,4950.0,330.0,3829.0,66.63659341509697,0.47328638031941384,22.42594980656681,7.584079979149896,0.43120299525605854,0.1328241245908144,0.00317428826505307,0.3628608272988791,[0.112 0.888 0.    0.   ],0.7735353535353535,0.0,18683035.714230243,[5.347 5.352 0.    0.   ],74.76190476168279
48,[1000. 1001.    0.    0.],10081.0,201.60000000059856,[ 21.808 179.792   0.      0.   ],13396.026878479142,13996.0,3492000000.0,0.0,4166.0,244.0,3101.0,66.44195456043742,0.4478127169923628,21.75339748040869,7.226245302629079,0.4347007761678614,0.1281618887015177,0.003571074298184704,0.32338061700228155,[0.108 0.892 0.    0.   ],0.7443590974555929,0.0,17321428.571377143,[4.96  4.965 0.    0.   ],69.42460317439705
