id,sleep_switches,steps,time,sleep_time,energy_consumption,ant_switches,num_requests,num_rejects,cell_traffic,cell_dropped_traffic,disconnects,avg_pc,avg_tx_power,avg_num_ants,avg_sum_rate,avg_req_sum_rate,avg_serving_ues,avg_queued_ues,avg_covered_ues,avg_sleep_ratios,avg_reject_rate,avg_cell_drop_ratio,avg_cell_data_rate,avg_sleep_switch_fps,avg_ant_switch_fps
20,[ 686. 1438.  704.  562.],10081.0,201.60000000059856,[22.595 52.661 59.476 66.868],7175.6934587351125,6392.0,68784.0,67146.0,3718500000.0,5386108.193212168,20655.0,35.59018678075775,0.35567900009919245,16.594782263664317,6.789892639079075,0.670089898364989,0.16030155738518004,0.04969745064973713,0.871143735740502,[0.112 0.261 0.295 0.332],0.9761863224005582,0.0014484626040640496,18444940.476135712,[3.403 7.133 3.492 2.788],31.70634920625507
21,[ 702. 1427.  722.  582.],10081.0,201.60000000059856,[22.419 48.837 61.151 69.193],7188.2871062759305,6288.0,68034.0,66316.0,3870000000.0,9342791.383062389,19910.0,35.65264907388743,0.3545679992064229,16.570181529610156,6.8725584403102244,0.651119485220803,0.16665013391528619,0.058129153853784345,0.9091359984128559,[0.111 0.242 0.303 0.343],0.9747479201575683,0.0024141579801194805,19196428.571371578,[3.482 7.078 3.581 2.887],31.190476190383585
22,[ 812. 1636.  711.  481.],10081.0,201.60000000059856,[26.497 69.25  48.333 57.52 ],7526.231195225333,5608.0,90109.0,88178.0,5566500000.0,7595816.593140004,20380.0,37.328792754819744,0.41257811725026544,16.430909631980953,8.735692746466238,0.9059478075180761,0.23539331415534173,0.05664120622954072,1.3160400753893462,[0.131 0.344 0.24  0.285],0.9785703980734444,0.0013645588059175433,27611607.142775163,[4.028 8.115 3.527 2.386],27.817460317377726
23,[ 811. 1646.  758.  495.],10081.0,201.60000000059856,[27.299 67.736 47.483 59.082],7579.679524484788,5852.0,95387.0,93366.0,5713500000.0,4090510.5971936304,20181.0,37.59388713662413,0.43511556393214146,16.46185894256522,8.906771238362264,1.023631870285772,0.25562940184505506,0.0634857653010614,1.3942069239162782,[0.135 0.336 0.236 0.293],0.9788126264585321,0.0007159377959558293,28340773.809439667,[4.023 8.165 3.76  2.455],29.027777777691593
24,[ 822. 1644.  725.  506.],10081.0,201.60000000059856,[26.57  67.535 46.56  60.935],7609.204320687834,5948.0,95839.0,93743.0,5730000000.0,5454641.506274207,19528.0,37.74032497117978,0.41940283702012987,16.467017160995933,8.80457469081688,0.9822856345483337,0.2446185894256522,0.07489336375359587,1.4166253347882154,[0.132 0.335 0.231 0.302],0.9781299888354428,0.0009519444164527411,28422619.04753466,[4.077 8.155 3.596 2.51 ],29.503968253880657
25,[ 792. 1620.  720.  502.],10081.0,201.60000000059856,[26.282 65.51  49.577 60.231],7513.42572118613,5904.0,92496.0,90535.0,5698500000.0,3479956.6050913585,19704.0,37.265279839240115,0.4187679793671196,16.486856462652515,8.606100537766865,0.9603241112841863,0.2442218033925206,0.06616407102469993,1.3925205832754688,[0.13  0.325 0.246 0.299],0.978799083203598,0.0006106794077549107,28266369.047535125,[3.929 8.036 3.571 2.49 ],29.285714285627336
26,[ 802. 1634.  768.  505.],10081.0,201.60000000059856,[25.191 65.118 50.799 60.492],7403.48757645048,5824.0,87975.0,86101.0,5563500000.0,8281467.469093561,18789.0,36.72000583499542,0.40797539926594073,16.514234698938598,8.461885325950725,0.9216280221886783,0.23331018748140064,0.058228350362067256,1.3328042852891577,[0.125 0.323 0.252 0.3  ],0.9786984938903097,0.0014885355386166192,27596726.190394256,[3.978 8.105 3.81  2.505],28.888888888803116
27,[ 652. 1432.  751.  553.],10081.0,201.60000000059856,[19.178 56.989 59.524 65.909],6912.286612196134,5696.0,70699.0,69111.0,3744000000.0,3720556.6519490224,20178.0,34.28373480903222,0.28981251859934315,16.482095030254936,5.831594335705941,0.5356944612214658,0.13252653506596568,0.05545084813014582,0.8853288364249579,[0.095 0.283 0.295 0.327],0.9775385790463798,0.0009937384219949313,18571428.571373433,[3.234 7.103 3.725 2.743],28.253968253884366
28,[ 650. 1448.  776.  534.],10081.0,201.60000000059856,[20.821 50.928 66.309 63.542],7045.910008715015,6032.0,67281.0,65661.0,3853500000.0,2360923.030555459,19485.0,34.946483527012276,0.3314750520781629,16.54161293522468,6.351472294643992,0.587316011981102,0.14472770558476342,0.05594683067156036,0.9062592996726515,[0.103 0.253 0.329 0.315],0.975921879876934,0.0006126697886481015,19114583.33327658,[3.224 7.183 3.849 2.649],29.920634920546085
29,[ 843. 1643.  724.  505.],10081.0,201.60000000059856,[27.996 66.232 47.076 60.296],7659.681891176379,6232.0,94398.0,92333.0,5643000000.0,8460164.453152388,20935.0,37.990684908133694,0.452732863803185,16.49479218331515,9.343479122576168,1.0596276267794351,0.26118440630889794,0.06596567800813412,1.354230731078266,[0.139 0.329 0.234 0.299],0.978124536536791,0.0014992316946929626,27991071.42848832,[4.182 8.15  3.591 2.505],30.91269841260663
30,[ 813. 1635.  784.  483.],10081.0,201.60000000059856,[25.949 69.67  48.025 57.956],7477.828958163666,5840.0,94921.0,93078.0,5593500000.0,6347002.638884772,19298.0,37.08872610933943,0.4214661243924148,16.48130145818867,8.328734580191249,1.0600608705020729,0.23420295605594682,0.05495486558873128,1.3688126177958535,[0.129 0.346 0.238 0.287],0.9805838539416989,0.00113471040294713,27745535.714203335,[4.033 8.11  3.889 2.396],28.96825396816796
31,[ 805. 1652.  727.  506.],10081.0,201.60000000059856,[26.908 68.039 46.135 60.518],7608.2085656105855,5952.0,94813.0,92833.0,5475000000.0,5784341.045158802,19117.0,37.7353861998411,0.42448169824421467,16.50034718777899,8.578769556004096,0.9751518465617659,0.2467017160995933,0.06427933736732468,1.3599841285586747,[0.133 0.337 0.229 0.3  ],0.9791167877822662,0.0010565006475175894,27157738.095157463,[3.993 8.194 3.606 2.51 ],29.523809523721866
32,[ 821. 1622.  711.  509.],10081.0,201.60000000059856,[27.643 65.274 47.624 61.059],7643.215527759757,6184.0,92817.0,90773.0,5730000000.0,9348414.762359085,19284.0,37.9090146203811,0.44273385576826907,16.48566610455312,9.080845705502407,1.100623486784613,0.25681975994444994,0.0670568395992461,1.4068048804682076,[0.137 0.324 0.236 0.303],0.9779781721020934,0.0016314859969213062,28422619.04753466,[4.072 8.046 3.527 2.525],30.6746031745121
33,[ 812. 1579.  731.  529.],10081.0,201.60000000059856,[28.076 63.421 46.327 63.776],7660.253521554182,6568.0,90841.0,88700.0,5706000000.0,10073290.897410085,19533.0,37.99352009500813,0.4637635155242462,16.57811725027279,9.48861321623233,1.1740521700125195,0.2715008431703204,0.06785041166550937,1.3628608272988791,[0.139 0.315 0.23  0.316],0.9764313470789622,0.0017653857163354514,28303571.428487394,[4.028 7.832 3.626 2.624],32.57936507926835
34,[ 654. 1372.  727.  568.],10081.0,201.60000000059856,[21.619 52.682 59.851 67.448],7093.811267639856,6060.0,68218.0,66518.0,3943500000.0,6307384.93368887,20389.0,35.184065408396556,0.3454419204443964,16.560658664814998,6.4939115104801095,0.6365804282499307,0.15216744370598154,0.05922031544489634,0.9109215355619482,[0.107 0.261 0.297 0.335],0.9750798909378756,0.0015994382994012602,19561011.90470383,[3.244 6.806 3.606 2.817],30.059523809434562
35,[ 633. 1415.  753.  530.],10081.0,201.60000000059856,[20.435 52.161 66.119 62.885],6989.170344888938,5912.0,66628.0,65072.0,3838500000.0,4618751.069967202,20588.0,34.66506470037695,0.3156829679595251,16.520583275468702,6.136063386876545,0.6089163424245732,0.14611645670072412,0.05416129352246801,0.8932645570875906,[0.101 0.259 0.328 0.312],0.9766464549438675,0.0012032697850637493,19040178.57137204,[3.14  7.019 3.735 2.629],29.325396825309756
36,[ 726. 1629.  831.  418.],10081.0,201.60000000059856,[21.072 73.876 56.716 49.936],7110.586604395798,4856.0,83932.0,82330.0,5521500000.0,6412459.461508233,18301.0,35.26726814996994,0.3240948318619152,16.392421386767186,6.688305268171587,0.6723914800654665,0.17230433488741195,0.04870548556690805,1.284892371788513,[0.105 0.366 0.281 0.248],0.9809131201448792,0.0011613618512194572,27388392.85706154,[3.601 8.08  4.122 2.073],24.087301587230073
37,[ 787. 1625.  766.  496.],10081.0,201.60000000059856,[25.925 66.646 49.591 59.438],7521.094299585246,5824.0,93185.0,91251.0,5464500000.0,7952392.544044374,19355.0,37.30331464927449,0.4150381906556818,16.448368217438745,8.448988472024768,0.9443028078884312,0.2433290348179744,0.0647753199087392,1.3551234996528123,[0.129 0.331 0.246 0.295],0.9792455867360627,0.001455282742070523,27105654.761824284,[3.904 8.061 3.8   2.46 ],28.888888888803116
38,[ 729. 1619.  817.  453.],10081.0,201.60000000059856,[23.859 70.897 52.594 54.25 ],7325.260193785943,5432.0,84606.0,82875.0,5398500000.0,6399124.784474255,18085.0,36.33201167437373,0.3809939490129893,16.464636444797144,7.7002218102488476,0.8648400535057814,0.21456204741593096,0.05505406209701418,1.2985814899315544,[0.118 0.352 0.261 0.269],0.9795404581235373,0.0011853523727839686,26778273.809444305,[3.616 8.031 4.053 2.247],26.944444444364446
39,[ 744. 1593.  787.  464.],10081.0,201.60000000059856,[24.947 68.921 52.009 55.723],7410.984543124142,5292.0,92361.0,90538.0,5509500000.0,7995340.2534071095,18838.0,36.757189480832885,0.40194425156233815,16.419402837020137,8.322364873382355,0.9076406385416577,0.2328142049399861,0.06259299672651522,1.3592897530006944,[0.124 0.342 0.258 0.276],0.9802622318944143,0.0014511916241777129,27328869.047537908,[3.69  7.902 3.904 2.302],26.249999999922064
40,[ 705. 1602.  843.  438.],10081.0,201.60000000059856,[22.727 69.088 57.609 52.176],7200.64906569747,5096.0,83715.0,82119.0,5575500000.0,9675510.262858417,17716.0,35.71396223439514,0.3644876500347134,16.426941771649638,7.389958208543384,0.8047030206606168,0.20474159309592302,0.045531197301854974,1.2912409483186191,[0.113 0.343 0.286 0.259],0.9809353162515678,0.001735361898100335,27656249.999917887,[3.497 7.946 4.182 2.173],25.277777777702727
41,[ 629. 1457.  799.  520.],10081.0,201.60000000059856,[20.112 57.033 62.737 61.718],6971.141202650793,5472.0,65134.0,63662.0,3858000000.0,4471474.9515667595,20215.0,34.57564330250932,0.31306418014085624,16.48090467215554,6.174948170305084,0.56198495130355,0.1400654696954667,0.044241642694177165,0.8846344608669775,[0.1   0.283 0.311 0.306],0.9774004360241962,0.0011590137251339448,19136904.761847943,[3.12  7.227 3.963 2.579],27.142857142776556
42,[ 901. 1419.  641.  719.],10081.0,201.60000000059856,[29.406 31.26  56.35  84.584],7711.170168601131,9792.0,59601.0,57365.0,3919500000.0,5992333.97474489,20963.0,38.24605777503579,0.519075488542796,17.538339450451343,8.752262157246117,0.8256968648370858,0.19918658863208016,0.08114274377541911,0.8615216744370598,[0.146 0.155 0.28  0.42 ],0.9624838509420983,0.001528851632796247,19441964.28565656,[4.469 7.039 3.18  3.566],48.571428571284365
43,[ 848. 1361.  682.  650.],10081.0,201.60000000059856,[27.995 36.546 60.254 76.805],7587.417143509305,8592.0,59497.0,57494.0,4033500000.0,2623419.173194715,19484.0,37.632264376106725,0.4955063981747772,17.30661640710247,8.620221147925852,0.8228984069614012,0.19819462354925108,0.0668584465826803,0.8871143735740502,[0.139 0.181 0.299 0.381],0.9663344370304385,0.0006504076294024334,20007440.476131074,[4.206 6.751 3.383 3.224],42.61904761892108
44,[ 871. 1647.  664.  571.],10081.0,201.60000000059856,[29.45  56.633 46.966 68.551],7742.257030847337,7104.0,85473.0,83210.0,5533500000.0,5781796.752242254,13586.0,38.400243184449785,0.47717488344409437,16.61422477928777,9.963371359843949,1.0072779516613624,0.26505307013193136,0.07578613232814205,1.2915385378434678,[0.146 0.281 0.233 0.34 ],0.9735238028383232,0.0010448715554788569,27447916.666585173,[4.32  8.17  3.294 2.832],35.23809523799061
45,[ 866. 1398.  640.  679.],10081.0,201.60000000059856,[28.547 35.077 57.847 80.129],7674.400221331942,9032.0,62733.0,60621.0,3978000000.0,4787787.163476851,20113.0,38.0636852560927,0.48693581985913365,17.28915782164468,8.479182329769973,0.8013956113322654,0.2007737327646067,0.07191746850510862,0.8989187580597163,[0.142 0.174 0.287 0.397],0.9663335086796423,0.001203566406102778,19732142.85708427,[4.296 6.935 3.175 3.368],44.80158730145428
46,[ 809. 1586.  687.  528.],10081.0,201.60000000059856,[28.096 60.009 50.091 63.404],7631.690935892808,7016.0,83891.0,81771.0,5416500000.0,4756995.609744395,12912.0,37.85185465675126,0.46495387362364093,16.636841583176274,9.511474613925316,1.0721590098286375,0.2608868167840492,0.07469497073703006,1.282809245114572,[0.139 0.298 0.248 0.315],0.9747291127772943,0.0008782415969250245,26867559.523729753,[4.013 7.867 3.408 2.619],34.80158730148398
47,[ 878. 1389.  649.  698.],10081.0,201.60000000059856,[28.606 34.62  56.096 82.278],7705.132421332505,9352.0,62928.0,60722.0,4176000000.0,4390308.577314217,24251.0,38.216111602687846,0.5078067652018575,17.428826505307015,8.958928002816855,0.8547773311870739,0.20414641404622558,0.07777006249380022,0.9292728895942863,[0.142 0.172 0.278 0.408],0.9649440630561912,0.001051319103762983,20714285.714224212,[4.355 6.89  3.219 3.462],46.38888888875116
48,[ 920. 1378.  605.  719.],10081.0,201.60000000059856,[30.185 32.529 54.028 84.858],7752.491889551608,9736.0,63446.0,61203.0,3987000000.0,3788917.269978274,22107.0,38.45100629676126,0.5308203551234917,17.50818371193334,9.353053005824496,0.8702118050003602,0.20989981152663426,0.07657970439440531,0.8774923122706081,[0.15  0.161 0.268 0.421],0.9646471014721181,0.0009503178505087218,19776785.714226995,[4.563 6.835 3.001 3.566],48.29365079350741
