cluster,weekday,time,Delay Sensitive,Delay Stringent,Delay Tolerant
1,Sun,21:20,187577.383,3927.151168,538024.7076
1,Sun,21:40,197491.9065,4928.047739,550595.2422
1,Sun,22:00,206107.5359,5072.225501,546117.8413
1,Sun,22:20,215272.389,4851.538184,540014.4259
1,Sun,22:40,236951.0641,4709.76228,558482.998
1,Sun,23:00,248555.2397,4249.767205,586374.1409
1,Sun,23:20,244548.7506,3734.252634,589439.5262
1,Sun,23:40,253262.0347,3630.005807,616122.6552
2,Mon,0:00,40549.63475,7.846619173,21654.21508
2,Mon,0:20,21632.82567,7.846619173,27095.01327
2,Mon,0:40,21132.3235,7.846619173,28524.74091
2,Mon,1:00,42138.24223,7.846619173,17479.36903
2,Mon,1:20,39821.10344,7.846619173,10408.31507
2,Mon,1:40,21210.52969,7.846619173,6235.606238
2,Mon,2:00,49549.80564,7.846619173,4289.92468
2,Mon,2:20,116161.6194,7.846619173,3644.254546
2,Mon,2:40,115667.6274,7.846619173,8470.051327
2,Mon,3:00,47751.56519,7.846619173,17223.79228
2,Mon,3:20,37976.92384,7.846619173,16613.05495
2,Mon,3:40,79825.47742,7.846619173,15986.9078
2,Mon,4:00,54813.14102,7.846619173,23517.17159
2,Mon,4:20,29692.18239,10.90959987,31304.68726
2,Mon,4:40,28690.36244,21.74353276,37231.10347
2,Mon,5:00,27131.41854,38.81119677,54585.0647
2,Mon,5:20,28587.60756,66.41149897,81171.72041
2,Mon,5:40,36265.54224,113.9993009,90864.65728
2,Mon,6:00,43992.39033,244.5994293,95749.54471
2,Mon,6:20,44103.12956,466.0277738,113963.747
2,Mon,6:40,56025.68823,983.4130023,148138.1489
2,Mon,7:00,75080.50255,1864.111095,174246.3622
2,Mon,7:20,78053.21819,3933.652009,167103.1205
2,Mon,7:40,75517.0579,6465.27315,157383.8752
2,Mon,8:00,84939.65443,10836.52924,169894.7917
2,Mon,8:20,108417.6474,10992.77467,183572.8622
2,Mon,8:40,112427.1338,10562.5297,210211.3067
2,Mon,9:00,78734.62744,7588.585979,254549.5334
2,Mon,9:20,72800.35019,5553.091532,312615.1936
2,Mon,9:40,103252.3955,6239.745802,365345.4791
2,Mon,10:00,123338.0157,3611.900112,393997.0863
2,Mon,10:20,116099.4143,2011.192214,424761.6842
2,Mon,10:40,122403.1852,2251.790251,440183.6725
2,Mon,11:00,148017.0457,2985.638531,428752.2119
2,Mon,11:20,154489.8679,3380.646438,423602.1057
2,Mon,11:40,163060.6761,4113.207288,434788.3578
2,Mon,12:00,190616.421,5736.598042,429456.12
2,Mon,12:20,206434.7811,9587.564502,426144.2517
2,Mon,12:40,215795.3479,12268.01817,436788.6052
2,Mon,13:00,197470.4692,11664.92567,443983.522
2,Mon,13:20,153571.8799,9187.738169,428974.0147
2,Mon,13:40,177904.9798,8096.167759,421136.514
2,Mon,14:00,217821.8088,9237.574783,440175.416
2,Mon,14:20,194652.44,11096.04648,449779.0242
2,Mon,14:40,172885.6758,14300.41002,433021.7715
2,Mon,15:00,181523.2463,14384.90462,412512.6722
2,Mon,15:20,184898.9713,15664.98297,443018.7189
2,Mon,15:40,165865.8289,21449.48904,502904.9972
2,Mon,16:00,152057.5204,27494.12973,469537.5149
2,Mon,16:20,151607.5904,26510.97428,366300.7208
2,Mon,16:40,140178.6767,16546.53195,309983.8277
2,Mon,17:00,119557.2846,8046.847234,269319.6063
2,Mon,17:20,115246.9739,4320.589585,241461.3061
2,Mon,17:40,156103.1966,5498.108785,265452.8631
2,Mon,18:00,199527.007,7590.324926,286813.9984
2,Mon,18:20,176676.8689,10057.11497,267893.4451
2,Mon,18:40,137590.2478,12070.72672,228425.2449
2,Mon,19:00,113859.2914,9086.959885,179575.3024
2,Mon,19:20,91876.79321,3259.122844,127240.9033
2,Mon,19:40,67181.57786,1064.4714,114446.0458
2,Mon,20:00,57042.43165,457.7584809,113579.2315
2,Mon,20:20,57963.86806,360.0889775,93603.13821
2,Mon,20:40,70022.0384,287.5610336,77935.95137
2,Mon,21:00,82757.26928,177.4217999,71606.57204
2,Mon,21:20,76920.86757,245.3411456,70582.75337
2,Mon,21:40,49447.84012,541.4967907,60204.08792
2,Mon,22:00,36912.77455,386.9075134,48363.04983
2,Mon,22:20,71119.22537,210.7238715,49604.25971
2,Mon,22:40,127055.2578,153.2328435,69596.09297
2,Mon,23:00,115773.6258,118.9577492,81292.40934
2,Mon,23:20,64476.50594,92.31196606,85293.01334
2,Mon,23:40,39936.31173,38.90905434,86959.38701
2,Tue,0:00,26091.70499,20.77392648,56670.66181
2,Tue,0:20,18476.95176,25.58033234,41426.74516
2,Tue,0:40,7751.373777,27.45908085,40173.34435
2,Tue,1:00,4781.584084,27.45908085,54464.57116
2,Tue,1:20,8700.834038,27.45908085,65907.37772
2,Tue,1:40,18793.43851,27.45908085,70593.07277
2,Tue,2:00,20480.39658,27.45908085,73942.91052
2,Tue,2:20,19847.9381,27.45908085,55158.38327
2,Tue,2:40,28096.38799,43.93452936,33362.74066
2,Tue,3:00,24139.20509,93.3608749,41013.46109
2,Tue,3:20,27213.44293,93.3608749,53439.54717
2,Tue,3:40,38327.18911,43.93452936,45790.29309
2,Tue,4:00,33568.30595,27.45908085,41173.91078
2,Tue,4:20,37322.76875,43.93452936,47038.52197
2,Tue,4:40,64092.89257,93.3608749,57928.68176
2,Tue,5:00,81996.50111,175.7381175,68794.51622
2,Tue,5:20,62278.48454,291.7333389,74913.43826
2,Tue,5:40,44954.69605,159.4859183,77877.5856
2,Tue,6:00,44001.40324,295.6381536,92690.76408
2,Tue,6:20,45601.51069,794.7926767,119277.5556
2,Tue,6:40,44372.86782,1704.722498,127836.1939
2,Tue,7:00,44346.22539,3318.086279,122198.7218
2,Tue,7:20,63065.90365,6818.889994,135969.4255
2,Tue,7:40,88474.11993,10537.27541,175134.7057
2,Tue,8:00,91548.14337,14536.77959,210767.3392
2,Tue,8:20,79147.25298,17174.76309,225745.3393
2,Tue,8:40,69541.95742,15487.774,239155.0824
2,Tue,9:00,70961.92498,14087.00321,238047.9945
2,Tue,9:20,77561.51134,11763.93407,254833.081
2,Tue,9:40,103569.3375,9758.730536,327023.9673
2,Tue,10:00,137731.1109,8997.527411,374388.295
2,Tue,10:20,149009.5489,8996.412152,372724.3241
2,Tue,10:40,170368.5767,11362.74514,395899.2171
2,Tue,11:00,198554.9275,12512.94541,404589.2041
2,Tue,11:20,226955.8562,16153.8834,418227.6919
2,Tue,11:40,245415.034,15733.66607,476054.2981
2,Tue,12:00,199773.8343,10009.52638,476492.7368
2,Tue,12:20,147449.4519,8805.541365,411055.0366
2,Tue,12:40,157422.9262,10853.17267,389482.6335
2,Tue,13:00,174300.3781,11884.67909,435247.9752
2,Tue,13:20,166405.0669,10205.16752,445447.714
2,Tue,13:40,177153.8533,5965.91764,403918.3863
2,Tue,14:00,200662.0487,3488.945328,376411.8504
2,Tue,14:20,208730.2743,2945.874217,366958.0671
2,Tue,14:40,192196.5397,3591.161841,376092.6752
2,Tue,15:00,196399.2788,4729.859965,395009.247
2,Tue,15:20,197843.3625,5171.76919,414486.2573
2,Tue,15:40,182579.715,4821.433237,433080.3212
2,Tue,16:00,182317.4731,5609.682494,442555.1652
2,Tue,16:20,194300.9008,6889.419403,430060.4828
2,Tue,16:40,177432.3391,5679.342716,383162.4929
2,Tue,17:00,153678.2792,5242.868454,330640.1011
2,Tue,17:20,168895.7556,5958.908494,308294.0827
2,Tue,17:40,210933.0044,5836.673375,306154.9606
2,Tue,18:00,203019.9712,4413.062184,285348.0821
2,Tue,18:20,153412.6469,3211.929854,238806.2623
2,Tue,18:40,99468.51708,1512.981886,179447.3308
2,Tue,19:00,79831.2532,1017.134942,136506.7818
2,Tue,19:20,84143.1781,1318.177707,114877.4924
2,Tue,19:40,71048.54679,780.7165122,99486.33133
2,Tue,20:00,60424.92079,1257.17259,82665.19904
2,Tue,20:20,70213.49225,3628.197524,61893.76376
2,Tue,20:40,79330.24189,6474.883252,43685.81697
2,Tue,21:00,68291.79784,6299.876173,43680.01028
2,Tue,21:20,60914.62728,3253.689175,54118.95468
2,Tue,21:40,71791.50694,1689.834053,56782.40585
2,Tue,22:00,69773.71118,739.3235118,58696.3611
2,Tue,22:20,47122.04224,219.8512801,58334.6239
2,Tue,22:40,49381.52571,166.2818967,52021.80557
2,Tue,23:00,57980.0789,51.90792557,42669.78322
2,Tue,23:20,48970.89101,1.478748467,27287.46865
2,Tue,23:40,48207.98764,1.478748467,19785.06153
2,Wed,0:00,47384.2644,2.587809817,31409.71587
2,Wed,0:20,39932.35962,1.478748467,34290.94267
2,Wed,0:40,26183.63897,0.924217792,16726.3823
2,Wed,1:00,7028.841896,0.924217792,6125.449697
2,Wed,1:20,4653.992767,0.924217792,11451.61742
2,Wed,1:40,17076.10073,1.478748467,18370.51216
2,Wed,2:00,29225.08836,3.142340492,19272.38546
2,Wed,2:20,33869.36094,5.914993866,13522.9634
2,Wed,2:40,29995.3788,9.796708591,13737.43196
2,Wed,3:00,30073.30246,3.696871167,25597.59388
2,Wed,3:20,26753.25261,3.696871167,31717.75322
2,Wed,3:40,28967.22809,20.88732209,33223.53502
2,Wed,4:00,53686.14677,50.27744786,37929.74805
2,Wed,4:20,59882.25267,94.63990186,40611.48278
2,Wed,4:40,52416.30498,201.1097915,47121.93734
2,Wed,5:00,42484.97414,283.8545319,57237.56
2,Wed,5:20,42570.7754,520.3239393,67771.94769
2,Wed,5:40,53990.44494,1040.713052,91912.82471
2,Wed,6:00,55496.18621,1794.864737,106868.7395
2,Wed,6:20,62146.21395,2463.094298,102661.64
2,Wed,6:40,75799.32132,4371.633378,111682.4483
2,Wed,7:00,62387.88265,8377.643486,142435.4745
2,Wed,7:20,56548.45845,9364.310342,156427.2473
2,Wed,7:40,69507.64263,6611.303404,139849.9997
2,Wed,8:00,83677.75939,3957.561844,128869.3233
2,Wed,8:20,89023.12722,4666.615297,160863.6835
2,Wed,8:40,80229.96962,6744.437115,231425.7019
2,Wed,9:00,85752.6791,5128.92844,293649.682
2,Wed,9:20,113489.5366,3445.834415,347798.9974
2,Wed,9:40,150897.3311,1962.318329,381772.1289
2,Wed,10:00,165541.2718,1702.839358,360747.9204
2,Wed,10:20,144708.0186,1882.332066,341681.9139
2,Wed,10:40,127227.6389,2973.222331,396638.0267
2,Wed,11:00,142759.7312,5609.653375,413140.0727
2,Wed,11:20,157368.2387,7068.401901,374507.2745
2,Wed,11:40,165309.8621,5686.540172,386518.744
2,Wed,12:00,155828.7569,3840.444529,365347.7958
2,Wed,12:20,141713.9402,7015.317271,327668.2278
2,Wed,12:40,165905.5582,15313.26924,372427.4457
2,Wed,13:00,172838.2279,15173.91664,422512.9808
2,Wed,13:20,149020.6499,7893.762975,423678.9352
2,Wed,13:40,132656.2995,6271.848287,415682.9301
2,Wed,14:00,150185.7876,6820.52832,415400.3406
2,Wed,14:20,190222.5731,4664.512216,443277.5593
2,Wed,14:40,223115.43,4311.593212,441750.4704
2,Wed,15:00,214606.5381,6499.266332,420529.7785
2,Wed,15:20,190389.1806,10281.35387,436725.0231
2,Wed,15:40,186272.5832,8240.086329,449963.2914
2,Wed,16:00,203343.7064,3860.431069,442581.0901
2,Wed,16:20,202436.1338,2899.798375,408264.2209
2,Wed,16:40,192405.6176,2215.590971,366281.2273
2,Wed,17:00,195462.0551,1957.372824,339728.3566
2,Wed,17:20,173256.9214,1670.789908,299009.5459
2,Wed,17:40,136280.7542,1907.863041,267849.4062
2,Wed,18:00,111930.1311,3297.090966,251744.5568
2,Wed,18:20,105543.8218,3627.093124,215859.4543
2,Wed,18:40,115447.5083,2043.505915,167655.6316
2,Wed,19:00,116979.0626,1177.158267,147485.4376
2,Wed,19:20,96201.71188,1239.487731,144758.8896
2,Wed,19:40,90898.39239,648.7861928,127204.5045
2,Wed,20:00,90496.98006,243.5108409,108140.5575
2,Wed,20:20,68207.5557,245.0162831,94970.66368
2,Wed,20:40,57354.3635,131.7900719,86573.54049
2,Wed,21:00,54307.20899,70.45586453,68343.7164
2,Wed,21:20,57435.22908,84.37652905,55741.64205
2,Wed,21:40,83955.16408,119.9440064,53618.77246
2,Wed,22:00,86406.51919,74.88237709,57492.36456
2,Wed,22:20,66483.09143,23.23832182,49136.81606
2,Wed,22:40,67994.77901,24.95648994,40545.93831
2,Wed,23:00,59865.46613,44.22386411,34307.65928
2,Wed,23:20,79737.2109,23.81242147,29395.55776
2,Wed,23:40,97628.62771,16.36978015,29553.08247
2,Thu,0:00,46347.60132,32.14984736,33002.04526
2,Thu,0:20,28701.95675,32.14984736,35945.63862
2,Thu,0:40,16949.21567,15.12933993,38083.28965
2,Thu,1:00,8463.434894,10.66943285,46095.85384
2,Thu,1:20,3628.051087,14.31021902,46017.43489
2,Thu,1:40,2965.040464,15.52381441,27014.2316
2,Thu,2:00,5164.917032,15.52381441,25364.6993
2,Thu,2:20,8810.278831,15.52381441,33097.27902
2,Thu,2:40,4399.871519,15.52381441,31291.62404
2,Thu,3:00,2702.901865,15.52381441,32713.87716
2,Thu,3:20,4834.739514,15.52381441,32215.29983
2,Thu,3:40,6050.990673,15.52381441,26323.50901
2,Thu,4:00,6330.933211,24.11540621,33919.17427
2,Thu,4:20,14805.15829,43.68152447,45513.23345
2,Thu,4:40,28736.70369,32.23263378,49956.83802
2,Thu,5:00,38473.83299,39.65804715,55532.28883
2,Thu,5:20,36630.21275,116.7109757,65568.21039
2,Thu,5:40,37696.83448,250.1102069,76086.97644
2,Thu,6:00,44995.9708,497.3365754,84690.32141
2,Thu,6:20,48985.48023,739.159337,102372.4947
2,Thu,6:40,56577.50886,816.6597361,120219.7244
2,Thu,7:00,60296.94829,1917.67167,124155.8607
2,Thu,7:20,71306.75819,4044.323131,125901.5497
2,Thu,7:40,102105.6742,7553.627922,129974.9663
2,Thu,8:00,137233.8132,10890.33024,153602.4374
2,Thu,8:20,138551.0818,10884.30568,218501.5362
2,Thu,8:40,104126.0346,11477.90648,272269.2345
2,Thu,9:00,83885.89001,10536.60828,278109.4864
2,Thu,9:20,101742.5381,7825.44181,311714.7812
2,Thu,9:40,146095.7348,4889.926225,361817.9227
2,Thu,10:00,156255.6264,2371.007866,396460.9283
2,Thu,10:20,134710.1463,1218.890293,421036.3105
2,Thu,10:40,147521.0111,2737.085685,436102.6383
2,Thu,11:00,176593.4095,6662.549456,433508.088
2,Thu,11:20,180320.684,7692.843185,425631.338
2,Thu,11:40,165489.0476,5767.894471,419596.4714
2,Thu,12:00,171840.27,3996.473206,418903.1919
2,Thu,12:20,194387.97,5805.192498,408282.7387
2,Thu,12:40,199865.8547,10982.83938,431684.2161
2,Thu,13:00,211073.6736,13299.37259,472429.843
2,Thu,13:20,204915.9552,9267.170203,472985.6604
2,Thu,13:40,172129.0322,6014.3476,463228.3411
2,Thu,14:00,165759.9499,9226.863601,446919.5303
2,Thu,14:20,197352.322,12961.53873,414071.9771
2,Thu,14:40,255445.1116,12784.54286,414043.6905
2,Thu,15:00,279298.4773,10559.17814,454895.7699
2,Thu,15:20,246435.4807,9768.851969,478498.3254
2,Thu,15:40,199292.6128,12314.82577,437035.3198
2,Thu,16:00,162848.5295,11663.57627,394635.9779
2,Thu,16:20,162326.8447,7836.222249,386361.6407
2,Thu,16:40,192289.5841,6632.419664,362852.4329
2,Thu,17:00,203985.8592,6308.853902,346211.0561
2,Thu,17:20,169690.5139,4380.062211,320946.6107
2,Thu,17:40,146679.6575,3309.593475,302424.8049
2,Thu,18:00,154811.7586,3833.621508,287653.6631
2,Thu,18:20,138212.9796,3148.689813,230061.3335
2,Thu,18:40,104342.8247,1410.113793,168220.8201
2,Thu,19:00,85179.35184,489.7047856,149974.0482
2,Thu,19:20,85834.45109,419.4064121,153876.9457
2,Thu,19:40,97019.46681,1262.86142,126524.283
2,Thu,20:00,91161.82615,2924.483439,87593.91639
2,Thu,20:20,98369.18661,3013.208307,73959.47292
2,Thu,20:40,99430.63451,1681.413472,86174.34374
2,Thu,21:00,62075.52458,3646.327725,84853.60794
2,Thu,21:20,48551.20405,8704.687422,63929.4929
2,Thu,21:40,70907.38967,3695.889901,60934.26469
2,Thu,22:00,71134.05399,985.5449956,70124.91055
2,Thu,22:20,70273.73264,430.161274,75419.73513
2,Thu,22:40,84579.35069,281.3599096,69646.82038
2,Thu,23:00,62326.38154,249.3480109,60544.84381
2,Thu,23:20,18635.35855,336.2450079,65528.86574
2,Thu,23:40,16353.44834,718.0982581,83731.24192
2,Fri,0:00,46057.08632,459.4270154,100327.5629
2,Fri,0:20,42618.81482,899.3597951,69117.48728
2,Fri,0:40,49997.82365,1798.71959,41764.19285
2,Fri,1:00,45320.61407,3310.043983,34891.08937
2,Fri,1:20,16719.49156,2447.858391,28261.08147
2,Fri,1:40,7890.973701,1565.670487,33182.16857
2,Fri,2:00,12167.43132,455.8122118,40553.90997
2,Fri,2:20,18526.02001,371.0232254,39494.98849
2,Fri,2:40,32518.96271,1431.390271,40651.38123
2,Fri,3:00,32596.83745,2331.181235,43024.71066
2,Fri,3:20,28124.00854,2028.845573,38273.98745
2,Fri,3:40,38445.85838,634.0142415,41164.81952
2,Fri,4:00,27616.61685,507.2113932,50205.80402
2,Fri,4:20,16906.82146,507.5127383,50204.47981
2,Fri,4:40,30230.25789,179.7850762,56475.74641
2,Fri,5:00,52268.26715,183.5081638,72465.21194
2,Fri,5:20,63832.9307,341.3076854,74112.11383
2,Fri,5:40,66246.07383,860.2233234,68711.64044
2,Fri,6:00,67471.00079,861.595223,78790.3333
2,Fri,6:20,68784.33982,811.3942482,99520.04869
2,Fri,6:40,78546.90777,2415.742393,125851.5599
2,Fri,7:00,75803.02825,3951.302109,144670.2852
2,Fri,7:20,71017.35131,5136.399687,145662.0154
2,Fri,7:40,87928.91034,7615.296917,149789.3031
2,Fri,8:00,87331.05423,8363.273644,174174.9333
2,Fri,8:20,78613.03306,4321.898105,193527.3368
2,Fri,8:40,88839.77027,5156.259174,218705.5573
2,Fri,9:00,107703.893,6070.690928,253478.9963
2,Fri,9:20,121287.031,4219.359853,291076.5409
2,Fri,9:40,137650.6759,4271.873731,367336.0255
2,Fri,10:00,155074.3487,5679.495372,449556.3652
2,Fri,10:20,157451.5169,5729.717052,461219.8699
2,Fri,10:40,156619.0132,4540.008797,451916.7957
2,Fri,11:00,179434.4435,4930.142309,484016.9036
2,Fri,11:20,223594.7006,6560.653968,471910.3743
2,Fri,11:40,242894.7564,8047.581382,420884.5067
2,Fri,12:00,233108.6954,10737.28224,415997.2183
2,Fri,12:20,217432.4446,12295.52396,419078.2702
2,Fri,12:40,213543.2531,9050.358793,432274.2718
2,Fri,13:00,234904.5209,7120.566206,444907.8516
2,Fri,13:20,257271.8288,9608.677702,423947.3797
2,Fri,13:40,270742.9509,11293.98622,443486.746
2,Fri,14:00,280324.4132,8799.628382,475405.4373
2,Fri,14:20,274406.4417,6853.180436,491906.1223
2,Fri,14:40,239756.5155,9791.488829,491831.3844
2,Fri,15:00,217516.5943,12998.19437,451390.6416
2,Fri,15:20,211245.5729,12635.67904,405605.4909
2,Fri,15:40,185913.8696,9768.918627,378155.9555
2,Fri,16:00,182166.6648,11045.80955,389720.6801
2,Fri,16:20,186537.1172,13553.56058,386059.5699
2,Fri,16:40,188716.3143,10376.61308,347525.2681
2,Fri,17:00,197275.6033,7038.356867,305074.9528
2,Fri,17:20,199272.6372,5315.486734,287734.4406
2,Fri,17:40,199034.7376,4694.594203,274425.1155
2,Fri,18:00,199329.6962,3917.767386,246499.0614
2,Fri,18:20,182430.587,2094.127917,245266.5636
2,Fri,18:40,149381.8471,1421.200784,213051.5643
2,Fri,19:00,124146.2142,1373.650312,150005.8356
2,Fri,19:20,107833.1993,1288.490009,98592.4058
2,Fri,19:40,81409.24938,807.6189847,79859.72556
2,Fri,20:00,60263.29279,465.5280943,87183.02406
2,Fri,20:20,51988.67621,353.7182989,91099.37877
2,Fri,20:40,43431.1495,340.5225206,97045.85825
2,Fri,21:00,38578.0039,361.736764,111812.096
2,Fri,21:20,59914.53132,331.4640389,114662.6032
2,Fri,21:40,119008.3268,224.8816417,88628.43519
2,Fri,22:00,182828.2105,391.9385372,81980.08164
2,Fri,22:20,201721.9754,1153.723202,93805.82868
2,Fri,22:40,137438.8583,2117.764267,91775.2929
2,Fri,23:00,113802.8819,4372.029157,76184.64571
2,Fri,23:20,118020.2778,8324.520027,61936.84386
2,Fri,23:40,101284.8466,17488.11663,54239.84251
2,Sat,0:00,46973.4295,17621.46264,50090.63415
2,Sat,0:20,27886.53431,4869.693279,61722.43828
2,Sat,0:40,27815.00877,292.7355588,80238.77007
2,Sat,1:00,28494.12697,114.3987351,76291.06062
2,Sat,1:20,46774.36037,41.96315441,60369.21959
2,Sat,1:40,66352.87526,20.93735215,41336.14297
2,Sat,2:00,57484.9257,11.47666033,28131.11453
2,Sat,2:20,52192.38725,9.637592039,25454.83684
2,Sat,2:40,47998.27594,9.637592039,30788.75496
2,Sat,3:00,31515.67322,9.637592039,35492.88713
2,Sat,3:20,24667.40924,9.637592039,30782.5976
2,Sat,3:40,27094.83698,15.42014726,24674.58618
2,Sat,4:00,53314.16345,32.76781293,18377.59333
2,Sat,4:20,68412.38759,38.55036816,20231.30134
2,Sat,4:40,40179.02632,32.76781293,31718.14498
2,Sat,5:00,32273.41487,15.42014726,43355.77391
2,Sat,5:20,39460.16223,9.391824057,44215.58176
2,Sat,5:40,51489.71997,8.654520113,47298.07367
2,Sat,6:00,65205.83327,14.43707534,51425.9996
2,Sat,6:20,77976.61626,32.52204495,47883.23495
2,Sat,6:40,81102.42888,61.68058905,52755.26583
2,Sat,7:00,64273.70671,131.0712517,65880.20988
2,Sat,7:20,52796.05516,138.7887103,78031.2534
2,Sat,7:40,75302.79939,116.6995781,80449.18269
2,Sat,8:00,112953.2326,257.5187713,90120.37845
2,Sat,8:20,99892.79097,567.9669693,127121.0011
2,Sat,8:40,87884.20448,883.2269488,175392.4061
2,Sat,9:00,103454.6207,1285.080471,209850.8812
2,Sat,9:20,121897.2179,1360.619278,253300.7308
2,Sat,9:40,132761.5739,2044.527111,299873.4472
2,Sat,10:00,153001.5144,4378.65343,308522.384
2,Sat,10:20,180155.9112,4970.936236,328026.8767
2,Sat,10:40,187481.531,3090.677407,386874.4539
2,Sat,11:00,201277.137,1693.395509,495730.067
2,Sat,11:20,234613.6905,2264.124969,584952.9705
2,Sat,11:40,266811.7687,5325.302185,581336.3695
2,Sat,12:00,296243.4362,7933.381934,575415.4337
2,Sat,12:20,314734.5302,7464.181768,575763.8659
2,Sat,12:40,296333.8474,6684.006348,555872.3974
2,Sat,13:00,295135.1399,4553.141581,521198.1851
2,Sat,13:20,299242.6665,4905.945386,447902.5467
2,Sat,13:40,277584.2306,9241.757509,434248.7478
2,Sat,14:00,269473.3838,12331.77197,486123.0023
2,Sat,14:20,262140.2859,10033.83923,508303.591
2,Sat,14:40,236177.1207,4573.221893,513509.1742
2,Sat,15:00,216870.3646,3410.273137,472684.5012
2,Sat,15:20,206450.0058,4046.079044,385161.2767
2,Sat,15:40,225092.7918,4020.163145,332119.8071
2,Sat,16:00,236911.4095,3927.050196,289787.3773
2,Sat,16:20,187330.3927,2437.921113,258445.0736
2,Sat,16:40,156679.8908,3282.833049,255930.8395
2,Sat,17:00,166308.7805,8548.156035,242392.4187
2,Sat,17:20,162346.5827,10013.56167,226305.3459
2,Sat,17:40,132779.0547,6603.289742,207712.58
2,Sat,18:00,124587.466,4002.71842,183891.0026
2,Sat,18:20,121299.6862,3485.588165,169236.6082
2,Sat,18:40,116854.6988,4811.186425,154259.0066
2,Sat,19:00,111592.3972,6526.962032,132515.8865
2,Sat,19:20,100168.8775,4481.841799,118431.3447
2,Sat,19:40,98317.36357,2280.249307,102109.0531
2,Sat,20:00,91257.53759,1634.269665,86558.25263
2,Sat,20:20,85590.84784,774.5660206,89209.5586
2,Sat,20:40,79035.39049,920.7208879,89531.99355
2,Sat,21:00,69136.92064,878.4952294,70784.48541
2,Sat,21:20,55811.66289,286.7020873,53192.99557
2,Sat,21:40,62623.68666,1042.363853,47422.89526
2,Sat,22:00,85411.73872,3550.486839,43664.43226
2,Sat,22:20,63939.08894,3798.372587,50771.09119
2,Sat,22:40,56891.68144,2084.000483,50078.26911
2,Sat,23:00,105388.8095,1258.098149,40351.21373
2,Sat,23:20,142412.1667,447.1891072,41629.31241
2,Sat,23:40,123734.2966,125.1593531,44592.1297
2,Sun,0:00,94896.08496,229.3375377,53750.48275
2,Sun,0:20,90945.91045,83.49338366,52376.16303
2,Sun,0:40,74709.17142,8.357867143,45807.63323
2,Sun,1:00,66994.37496,3.93311395,45419.03068
2,Sun,1:20,69503.22156,2.458196219,39559.63204
2,Sun,1:40,62027.03438,2.458196219,39101.17814
2,Sun,2:00,68499.041,2.458196219,32849.88217
2,Sun,2:20,102381.0932,2.458196219,23114.17148
2,Sun,2:40,118886.9687,2.458196219,29207.92375
2,Sun,3:00,59740.59155,2.458196219,33682.48977
2,Sun,3:20,16599.23174,2.458196219,32820.55707
2,Sun,3:40,39047.09042,2.458196219,23246.01391
2,Sun,4:00,85914.42912,2.458196219,18224.02553
2,Sun,4:20,78712.03361,2.458196219,22107.84225
2,Sun,4:40,66980.15712,3.93311395,16927.57094
2,Sun,5:00,72558.93267,8.357867143,14832.23017
2,Sun,5:20,53358.58082,11.29346035,26934.17773
2,Sun,5:40,40318.76603,16.26218027,36856.23482
2,Sun,6:00,48713.7734,29.17794007,35878.9797
2,Sun,6:20,60117.41884,61.1964191,39317.31372
2,Sun,6:40,58402.66734,65.23432719,63201.04361
2,Sun,7:00,51280.85126,29.48884831,80858.12593
2,Sun,7:20,58664.6483,68.26886378,87310.22608
2,Sun,7:40,64241.34997,232.0882588,98915.08377
2,Sun,8:00,67298.29169,466.8470411,106527.6109
2,Sun,8:20,58708.41724,785.0418657,116471.0774
2,Sun,8:40,49990.69788,664.605397,138898.9571
2,Sun,9:00,78452.73402,1477.224429,163273.575
2,Sun,9:20,118114.1997,2949.34719,200517.6255
2,Sun,9:40,133997.5532,3618.455857,262431.1184
2,Sun,10:00,132191.4426,3366.852693,296000.9242
2,Sun,10:20,121737.4292,3182.926798,297524.4749
2,Sun,10:40,140789.1387,4299.878156,375672.1621
2,Sun,11:00,181647.8186,4841.565388,478020.6331
2,Sun,11:20,213642.217,4436.05706,495432.0685
2,Sun,11:40,247511.3575,5865.16612,479942.9628
2,Sun,12:00,268285.1692,5973.853119,511819.8053
2,Sun,12:20,260988.7423,4052.560151,589045.4895
2,Sun,12:40,248941.3247,5715.259414,625468.9201
2,Sun,13:00,238204.8812,7428.426155,593890.2808
2,Sun,13:20,227861.8372,5728.268307,562417.0717
2,Sun,13:40,226972.1225,6041.783991,592037.0642
2,Sun,14:00,227232.0655,7922.484159,609584.4754
2,Sun,14:20,231838.6979,9725.386617,541359.0106
2,Sun,14:40,236885.7678,10675.92456,481832.819
2,Sun,15:00,247663.5657,10561.87644,476570.9628
2,Sun,15:20,240859.5904,8747.242784,478948.151
2,Sun,15:40,216904.467,6811.380273,478805.9692
2,Sun,16:00,201900.6551,5251.406824,433244.7781
2,Sun,16:20,193973.6886,4982.073635,364494.0868
2,Sun,16:40,185504.9579,4934.104719,345473.4415
2,Sun,17:00,173463.5143,7745.965545,333465.9551
2,Sun,17:20,146371.5514,13099.51084,305057.7887
2,Sun,17:40,123884.1675,10108.67147,268451.5424
2,Sun,18:00,120857.2575,13713.26892,220806.5498
2,Sun,18:20,121757.7721,22498.38958,174099.8061
2,Sun,18:40,117088.486,13646.90717,146385.2181
2,Sun,19:00,100298.2362,5324.091046,124999.9371
2,Sun,19:20,86383.51406,3239.995658,106584.7304
2,Sun,19:40,83101.10601,1427.784634,93154.03712
